Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),Voltage Error Percentage (%),Concentration (P2D) (mol/m³),Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),Concentration Error Percentage (%),Stress (P2D) (Pa),Stress (sP2D) (Pa),Stress Error (Pa),Stress Error Percentage (%),Current (A)
79.99999999999986,4.13110663459912,4.1319381302713145,0.0008314956721946487,0.02012767390777693,29710.4082687733,29715.457496940347,5.049228167048568,0.016994812462255822,992858.014751621,960077.1547761543,-32780.85997546674,-3.301666450632156,0.4679900000000003
80.99999999999984,4.117377844260735,4.118823664280531,0.0014458200197955406,0.035115067756312124,29707.416961757437,29712.29999279941,4.883031041972572,0.016437077138879264,1.0450253560395675e6,1.0155125216892848e6,-29512.834350282676,-2.8241261496400707,0.8047199999999474
81.99999999999984,4.117234225274231,4.118611781675568,0.0013775564013371877,0.03345829568987989,29704.071979897824,29708.820861853506,4.748881955682009,0.015987309614977387,1.0993295618101738e6,1.0723971713110823e6,-26932.390499091474,-2.449892319346363,0.8071699999999997
82.99999999999983,4.09192245582162,4.094588902324072,0.002666446502452402,0.06516366160993158,29700.03903070291,29704.67516868241,4.636137979501655,0.015609871672925983,1.1631021632008262e6,1.138303403849781e6,-24798.759351045126,-2.132122193187192,1.493199999999883
83.99999999999983,4.069430401301869,4.073381181383346,0.003950780081477312,0.09708435067997234,29693.030360734698,29697.57149849782,4.541137763120787,0.015293615060340462,1.2813828300214335e6,1.2583567706788913e6,-23026.059342542198,-1.7969695553168168,2.2073999999998777
84.99999999999983,4.039929987604506,4.045824134575029,0.005894146970523373,0.14589725536353498,29679.546840313636,29684.02322000342,4.476379689782334,0.01508237209235985,1.520315865531224e6,1.4984651440312155e6,-21850.7215000086,-1.4372487977933184,3.32389999999981
85.99999999999982,4.019617098357343,4.02681449628767,0.007197397930327476,0.17905680452172335,29659.726741769613,29664.254642055406,4.527900285793294,0.015266156445793141,1.8711278777957277e6,1.8481875403135999e6,-22940.337482127827,-1.226016551533216,4.170799999999843
86.99999999999982,4.009628361364273,4.017126631894295,0.007498270530022388,0.1870066214184276,29635.01650353976,29639.83305629447,4.816552754709846,0.016252910654308336,2.3008433157067746e6,2.272291381094677e6,-28551.934612097684,-1.2409334619696641,4.525099999999935
87.9999999999998,4.010590729756508,4.01736135851073,0.006770628754221519,0.1688187404410766,29611.141368380966,29616.517800659592,5.376432278626453,0.01815678839170804,2.694734552820737e6,2.6556090683355434e6,-39125.48448519362,-1.451923509283639,4.3083000000000435
88.9999999999998,4.008602362628379,4.015071443053956,0.006469080425577367,0.16137994843009798,29592.528367553336,29598.591764132125,6.063396578789252,0.020489619891477236,2.9702234094344797e6,2.918615304602188e6,-51608.1048322916,-1.7375159278714865,4.25680000000001
