Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),Voltage Error Percentage (%),Concentration (P2D) (mol/m³),Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),Concentration Error Percentage (%),Stress (P2D) (Pa),Stress (sP2D) (Pa),Stress Error (Pa),Stress Error Percentage (%),Current (A)
272.0,4.0367734139976585,4.040128129523476,0.00335471552581712,0.08310388475569429,29367.208233891546,29375.664377983772,8.456144092226168,0.028794511295994637,1.715819496646711e6,1.7296121657778728e6,13792.669131161878,0.8038531534416877,2.2901
273.0,4.025023290010097,4.028950690427178,0.00392740041708084,0.09757460104214671,29352.859361752875,29361.193215320734,8.333853567859478,0.028391965038740273,1.967981152677991e6,1.9834703229981004e6,15489.170320109464,0.7870588749812009,2.7052
274.0,4.013558487329284,4.018114681885902,0.004556194556617932,0.11352007379490639,29339.08404719628,29347.393709402917,8.309662206636858,0.02832284127639953,2.194727595530837e6,2.2099274694709606e6,15199.87394012371,0.692563121322003,3.1323
275.0,4.002268938802616,4.007479135336766,0.00521019653414978,0.13018107013339658,29324.291494789824,29332.688460814516,8.39696602469121,0.028634847072718315,2.4312277226599804e6,2.444014519191727e6,12786.79653174663,0.5259398949990884,3.5738
276.0,3.999774107645337,4.00490042683165,0.005126319186313122,0.12816521754352225,29308.237238538466,29316.841143066133,8.6039045276666,0.029356608715972225,2.6827798359526712e6,2.6909752977885716e6,8195.461835900322,0.30548395086584,3.6188
277.0,3.9972548582765026,4.002337316509096,0.005082458232593456,0.12714871612626824,29293.25555646007,29302.175652702983,8.920096242913132,0.030451023873807614,2.903456452681375e6,2.905179751434702e6,1723.2987533267587,0.05935335285415673,3.6641
278.0,3.9621718226324667,3.9703537846404404,0.00818196200797372,0.20650194828092097,29280.660518027624,29289.96943553449,9.308917506867147,0.0317920338618584,3.0699964161496256e6,3.0641529685076172e6,-5843.447642008308,-0.1903405362712811,5.3994
279.0,3.9911791214827566,3.996210242900974,0.005031121418217488,0.12605601665776364,29259.66074389865,29269.655443450505,9.994699551854865,0.03415863102219667,3.397946438770774e6,3.3790468145090505e6,-18899.624261723366,-0.5562072446486358,3.7926
280.0,4.0184326951306755,4.02102471755766,0.0025920224269846415,0.06450331817490727,29243.446325906807,29254.101591162103,10.6552652552964,0.036436421126797514,3.618141012672855e6,3.5873098461091616e6,-30831.166563693434,-0.8521272790558627,2.5475
281.0,3.9967858310686157,4.0012953578979005,0.004509526829284738,0.11282883346489024,29245.91037832125,29256.83958932599,10.929211004742683,0.0373700488832929,3.465426427984013e6,3.430741438650092e6,-34684.98933392111,-1.000886616834017,3.425
282.0,4.0405358691824835,4.041953894674814,0.001418025492330166,0.035094985869215244,29244.158887121157,29255.370929537832,11.212042416675104,0.0383394251821439,3.411436722057951e6,3.3726894394128476e6,-38747.28264510352,-1.1358054040565408,1.7234
283.0,4.069539854936265,4.069463106815139,-7.674812112590246e-5,-0.0018859164392457943,29245.27148727448,29256.613431799768,11.341944525287545,0.03878214818495624,3.3068860220313887e6,3.2671266832736437e6,-39759.33875774499,-1.2023195989476894,0.86004
284.0,4.127846245761781,4.125369545150373,-0.0024767006114077006,-0.05999982712414797,29259.41980517214,29270.639103012643,11.219297840503714,0.03834422526218547,2.9536599586904463e6,2.91774583070795e6,-35914.127982496284,-1.2159195196734631,-0.58487
285.0,4.140859428055461,4.138168076694478,-0.0026913513609834183,-0.06499499458370339,29280.90611900673,29292.00474036413,11.09862135739968,0.03790395458491422,2.476975683285155e6,2.444524585407419e6,-32451.097877735738,-1.3101096670717658,-0.87977
286.0,4.163366731246014,4.159848201463277,-0.003518529782736479,-0.08451164670001224,29304.763362214806,29315.713433487355,10.950071272549394,0.03736618220459094,1.9780076311479216e6,1.9493274354521213e6,-28680.19569580024,-1.4499537435634617,-1.4534
287.0,4.183079904264084,4.1786603784294405,-0.004419525834643778,-0.10565243638159218,29325.90715071984,29336.643313961897,10.736163242057955,0.03660982484490484,1.554538851823753e6,1.530695941468041e6,-23842.910355712054,-1.5337609817689692,-2.005
288.0,4.177017453220031,4.173411783879864,-0.003605669340166706,-0.08632162495244361,29348.836131782813,29359.268191600033,10.432059817219852,0.03554505456494962,1.1113446347201974e6,1.093860880565366e6,-17483.754154831404,-1.5732072310074434,-1.705
289.0,4.059225966739268,4.061756498938619,0.0025305321993513985,0.06234026437764802,29367.17265583033,29377.233685789615,10.061029959284497,0.034259443621608085,774273.1137654982,764156.2055966748,-10116.908168823342,-1.306633019920077,1.4865
290.0,4.060012450710312,4.06227374683742,0.0022612961271075704,0.05569677813948451,29357.681948896123,29367.360195173675,9.678246277551807,0.032966656885237214,993085.1894809094,990235.5628355291,-2849.626645380282,-0.28694684761835954,1.4865
291.0,4.118508956742318,4.117562979020414,-0.0009459777219040788,-0.022968936861371643,29335.331153113628,29344.69991507314,9.368761959511176,0.03193678609118678,1.4415518349448948e6,1.4442376501371905e6,2685.815192295704,0.1863141600037138,-0.058571
292.0,4.179243139041698,4.175174185583497,-0.004068953458200575,-0.09736101305495204,29335.59800191085,29344.853161464594,9.255159553744306,0.0315492445497155,1.4151298457766445e6,1.419334667111781e6,4204.821335136425,0.29713325230793614,-1.6788
293.0,4.076670647204789,4.0779424761330745,0.0012718289282851458,0.03119773556289587,29356.41108580818,29365.587764149754,9.176678341573279,0.03125953753253434,988162.2808363561,993264.6565818678,5102.37574551173,0.5163499806118086,1.0316
294.0,4.051983929082155,4.054636380665665,0.002652451583509574,0.0654605652424293,29359.75362191949,29368.760116176716,9.006494257224404,0.03067632778260206,929423.2861445528,937286.7424148822,7863.456270329421,0.8460575915790454,1.7999
295.0,4.076936000580919,4.077828843949736,0.000892843368816898,0.02189986226640981,29339.925588249098,29348.72362861767,8.798040368572401,0.02998658037529616,1.3242177257378583e6,1.3355157439785753e6,11298.018240717007,0.8531843382795464,1.0316
296.0,4.120738247974874,4.119495468223653,-0.0012427797512204464,-0.03015915295836146,29330.939055843653,29339.62393929099,8.684883447334869,0.02960997406458613,1.478886797425303e6,1.491634098464773e6,12747.301039470127,0.8619524538093648,-0.077192
297.0,4.077418982839331,4.078242834244347,0.0008238514050162848,0.020205218263897713,29337.398798371254,29346.120012067757,8.721213696502673,0.029727290263330555,1.3227402880466143e6,1.3340140152952124e6,11273.727248598123,0.8523008900898337,1.0116
298.0,4.064505228498367,4.066032217612631,0.0015269891142635217,0.03756888055050352,29339.408709484127,29348.12282501336,8.714115529233823,0.02970106049348205,1.2654039531707563e6,1.2762273280432252e6,10823.374872468878,0.8553296238207933,1.3895
299.0,4.0641849692270275,4.06556655626466,0.001381587037632137,0.03399419682158076,29330.467649377508,29339.106968412158,8.639319034649816,0.029455101561714006,1.4258123412731776e6,1.4375822667040417e6,11769.925430864096,0.8254890976995019,1.3895
300.0,4.120887665197166,4.119498243835002,-0.0013894213621643559,-0.03371655514656884,29323.295544284036,29331.888774760402,8.593230476366443,0.02930513203534353,1.540822311468417e6,1.5529473922236788e6,12125.080755261704,0.7869227142555066,-0.082977
301.0,4.132196208867111,4.130410371685374,-0.001785837181736305,-0.04321762790218311,29328.387582321804,29337.006436370713,8.61885404890927,0.02938741185384646,1.4089848094380205e6,1.4200716676657903e6,11086.858227769844,0.7868685420527624,-0.34729
302.0,4.133425557713859,4.131806751486337,-0.0016188062275217519,-0.03916379295862029,29341.538096769582,29350.185864633724,8.647767864142224,0.029472783040962392,1.1280205479748752e6,1.1380988856805055e6,10078.337705630343,0.8934533793487973,-0.35004
303.0,4.173097289498011,4.169634119747367,-0.0034631697506437575,-0.08298799453727446,29350.24270020651,29358.857553731017,8.614853524508362,0.029351898764529632,950095.485048563,960454.244148895,10358.759100332041,1.0902861094853604,-1.3653
304.0,4.1900924381487155,4.185814419991826,-0.0042780181568895514,-0.10209841954655502,29363.358476780762,29371.86906689016,8.510590109399345,0.028983708100451592,692152.6245682351,704182.2105227269,12029.585954491748,1.7379961481755277,-1.8437
305.0,4.191487021425168,4.187453175966973,-0.00403384545819474,-0.09623900629002002,29382.438137565216,29390.761506746065,8.323369180849113,0.028327700859540825,327933.65478033945,343180.161542738,15246.506762398523,4.649265648751765,-1.8126
306.0,4.199935316481006,4.195613792976619,-0.004321523504386526,-0.10289500144034112,29398.154976071364,29406.23386123921,8.078885167844419,0.027480925841843577,45717.94457041912,65150.62286385582,19432.6782934367,42.50558172733388,-2.0148
307.0,4.201016924157817,4.196846743416041,-0.004170180741776441,-0.09926598290513773,29411.314654862563,29419.103117576407,7.788462713844638,0.026481178435038007,-177149.78879849808,-152814.2588176453,-24335.529980852763,13.737261639376614,-1.9724
308.0,4.195206921595238,4.191603154012785,-0.0036037675824527327,-0.08590202223165647,29423.325792282296,29430.807468826348,7.481676544051879,0.02542770520528415,-372085.7141293545,-342728.08952048083,-29357.62460887368,7.890016599419238,-1.7075
309.0,4.202717810977984,4.198752595840357,-0.003965215137626821,-0.09434883130314439,29431.506042274195,29438.73186580564,7.225823531443893,0.024551321026742633,-487619.11365958035,-454426.9609889166,-33192.15267066378,6.806983512511794,-1.8882
310.0,4.236453047283868,4.23013650759314,-0.00631653969072854,-0.1490997213996809,29439.07918486752,29446.062478290838,6.983293423316354,0.023721167973575596,-591392.4747704895,-554728.6088040484,-36663.86596644111,6.199582769576127,-3.0867
311.0,4.220821071427615,4.216031554240563,-0.004789517187052006,-0.11347358975897172,29455.594762395198,29462.13669820923,6.5419358140316035,0.022209484706733666,-870815.2743812673,-826852.0067204864,-43963.26766078081,5.048518205197727,-2.3685
312.0,4.23602442079453,4.230382964504655,-0.005641456289875002,-0.1331780870332391,29470.718912272485,29476.828287665645,6.109375393160008,0.020730323584389664,-1.1117854763750841e6,-1.061004203651388e6,-50781.272723696195,4.567542372406749,-2.8514
313.0,4.215523785096829,4.211543759516906,-0.003980025579922497,-0.0944135481809665,29481.25136870763,29486.98369776053,5.732329052898422,0.019443981468788344,-1.2552779735538482e6,-1.1990074618613927e6,-56270.511692455504,4.482713221928581,-2.0018
314.0,4.210055250961827,4.206523939823494,-0.0035313111383326046,-0.08387802363225146,29488.75295412521,29494.188725422155,5.43577129694313,0.018433371209014504,-1.3380568840082756e6,-1.2780216446498618e6,-60035.23935841373,4.486747916020768,-1.7549
315.0,4.192284931088302,4.189697238739954,-0.002587692348348547,-0.06172510673497546,29489.523280352096,29494.870429181123,5.347148829026992,0.01813236781819943,-1.2900577085792741e6,-1.230390665616672e6,-59667.04296260211,4.625145260231244,-1.1898
316.0,4.185748860774738,4.1833798884594655,-0.002368972315272444,-0.056596140716239064,29487.98443120633,29493.3204112369,5.335980030569772,0.018095438306467804,-1.2047845863501932e6,-1.1468305191858301e6,-57954.06716436311,4.810326079945189,-0.99389
317.0,4.124730106722765,4.124694490067833,-3.56166549320136e-5,-0.0008634905559993649,29484.51056124339,29489.90938649908,5.39882525568828,0.0183107168914138,-1.0896878249591629e6,-1.0347012097289206e6,-54986.615230242256,5.046088794495152,0.4469
318.0,4.158176710430196,4.156576787763243,-0.0015999226669523026,-0.0384765434075739,29473.160620993858,29478.652592885872,5.49197189201368,0.018633807085154365,-828117.173080322,-776464.6768339047,-51652.496246417286,6.237341517056951,-0.32885
319.0,4.18880653382069,4.185628661294656,-0.0031778725260345198,-0.07586582240970488,29463.50476429399,29469.121745977034,5.616981683044287,0.01906420070517664,-615494.9845076408,-567593.1469601059,-47901.83754753496,7.782652784060224,-1.1074
320.0,4.212993312469206,4.208518935150855,-0.004474377318350875,-0.10620423500573928,29468.496490710924,29474.200229300983,5.703738590058492,0.019355376993381485,-701133.4646492231,-656024.0539198042,-45109.410729418974,6.433783723614904,-1.8155
321.0,4.2546138342068724,4.247330859141579,-0.007282975065293407,-0.17117828665762022,29480.128703422215,29485.82056905917,5.691865636956209,0.01930746535816672,-909262.8771356484,-864880.0070024617,-44382.87013318669,4.881192364632899,-3.3544
322.0,4.265157710669443,4.257455803645746,-0.007701907023696997,-0.18057730912107667,29501.03006860511,29506.454147389453,5.4240787843446014,0.018386065746622476,-1.2871563337397575e6,-1.2384674251681282e6,-48688.90857162932,3.78267249248322,-3.7144
323.0,4.201226327145154,4.198511274368158,-0.0027150527769954635,-0.06462524428767004,29525.74210212582,29530.654253602832,4.91215147701223,0.016636843402688128,-1.7202320914326352e6,-1.662712547548062e6,-57519.54388457327,3.343708338603899,-1.2401
324.0,4.184398808814594,4.1824995258328865,-0.0018992829817072732,-0.04538962628768467,29529.018890227493,29533.75123171074,4.732341483246273,0.016026070831674063,-1.7122482234870975e6,-1.6529050251447363e6,-59343.198342361255,3.4658058059774315,-0.75275
325.0,4.165966185803613,4.16451182109754,-0.0014543647060731857,-0.034910621959180384,29516.871823088466,29521.756903228877,4.885080140411446,0.016550128244248008,-1.4097102049032121e6,-1.3550655086065836e6,-54644.696296628565,3.8763070669819233,-0.32267
326.0,4.199304184217965,4.196195197392875,-0.0031089868250901986,-0.07403576137148027,29507.542990986305,29512.55014425789,5.007153271584684,0.01696906202293503,-1.1849895189258137e6,-1.134076069881194e6,-50913.44904461969,4.296531592175805,-1.1542
327.0,4.195526655832207,4.1925166042138695,-0.0030100516183377835,-0.07174430924311985,29506.00834357356,29511.102837384955,5.094493811393477,0.01726595394426865,-1.1264034175000358e6,-1.07831681459396e6,-48086.60290607577,4.269039152313673,-1.0565
328.0,4.228261429666019,4.223459869806119,-0.004801559859900273,-0.11355872714520251,29509.908282821016,29515.05315230578,5.144869484764058,0.017434379786802345,-1.1761116161006496e6,-1.1299892042104262e6,-46122.41189022339,3.921601594510254,-2.0254
329.0,4.190000618620989,4.187371270867339,-0.002629347753649647,-0.06275292041639403,29517.69497178394,29522.815248022696,5.120276238754741,0.017346463684407707,-1.2980941316072256e6,-1.252387047668114e6,-45707.08393911156,3.521091639365141,-0.87715
330.0,4.205028184055876,4.201722994415804,-0.0033051896400717595,-0.0786008914899544,29521.443974491463,29526.557461782322,5.113487290858757,0.017321264147096456,-1.33372495670827e6,-1.2887984825056773e6,-44926.474202592624,3.368496178812941,-1.2532
331.0,4.196160556792364,4.193224431136582,-0.0029361256557818294,-0.06997171857566545,29519.999680309753,29525.160507476445,5.160827166691888,0.017482477041265793,-1.2668085868376645e6,-1.223705628078375e6,-43102.95875928947,3.402483943283604,-1.0066
332.0,4.174480852407367,4.1724637769869055,-0.0020170754204613672,-0.04831919205709488,29521.521137150958,29526.70505678571,5.183919634753693,0.01755979853026631,-1.263552259208268e6,-1.2217112568966942e6,-41841.00231157383,3.311378853280756,-0.46804
333.0,4.154101440476744,4.152741411273518,-0.0013600292032256434,-0.03273943168488346,29517.98796751127,29523.24162565569,5.253658144418296,0.017798158025542566,-1.1613167944404024e6,-1.1216139761061145e6,-39702.818334287964,3.4187758692854646,-0.013265
334.0,4.151510028892324,4.150082268000047,-0.0014277608922768081,-0.03439136319894072,29510.35458441134,29515.697289604555,5.3427051932158065,0.018104510326819513,-984768.0445235411,-947490.7408285175,-37277.30369502364,3.7853892500197306,0.030392
335.0,4.150713275394599,4.149170971356452,-0.0015423040381472575,-0.037157566322155416,29503.192118978764,29508.63247825982,5.440359281055862,0.018439900533868663,-826986.3401399053,-792205.3960809048,-34780.94405900058,4.205745895768547,0.030392
336.0,4.150015520604282,4.148403494285221,-0.0016120263190613215,-0.038843862415883085,29498.515750095117,29504.059853606585,5.544103511467256,0.018794516844290305,-725020.3142734692,-692762.2300213734,-32258.08425209578,4.4492662642730325,0.030392
337.0,4.149420464930971,4.147762934974817,-0.0016575299561543133,-0.039946059218703145,29495.053751711253,29500.701671111627,5.647919400373212,0.01914870014449636,-649971.3664356532,-620149.437352497,-29821.929083156167,4.588191207051969,0.030392
338.0,4.148908451778189,4.147219874582652,-0.0016885771955363893,-0.04069931200368325,29492.252724785674,29497.99903245513,5.746307669454836,0.01948412596039354,-589576.0943651111,-562005.5736100193,-27570.5207550918,4.6763294880165205,0.030392
339.0,4.148464482586813,4.146758477572839,-0.001706005013973666,-0.0411237705212284,29489.893375462012,29495.731767806672,5.838392344659951,0.019797943215074384,-538970.970885841,-513463.42726560665,-25507.543620234297,4.732637748246562,0.030392
340.0,4.148077121895283,4.146360680450222,-0.001716441445061001,-0.04137920763336116,29487.8575609909,29493.78156760226,5.9240066113598004,0.020089647405230927,-495533.66556504206,-471908.70826475695,-23624.95730028511,4.767578661551942,0.030392
341.0,4.147737259486409,4.146018418728029,-0.0017188407583796916,-0.0414404445327023,29486.071593962104,29492.07486578738,6.003271825276897,0.020359686797023834,-457627.48297610943,-435716.4710525556,-21911.01192355383,4.787958052925266,0.030392
342.0,4.147437620373589,4.145718865321726,-0.0017187550518631411,-0.04144137197917206,29484.48544974183,29490.561917600662,6.076467858831165,0.020609034772503962,-424140.80380293017,-403788.36922789016,-20352.43457504001,4.798508983940254,0.030392
343.0,4.147172204890062,4.145458400853753,-0.0017138040363082752,-0.041324641264895504,29483.063196407602,29489.207191457408,6.143995049806108,0.020839066174625744,-394274.9937680035,-375340.09014359984,-18934.90362440364,4.802461206947652,0.030392
344.0,4.146936135209757,4.145227532099745,-0.0017086031100124188,-0.0412015776058243,29481.777956355065,29487.984256027397,6.206299672332534,0.02105130729062665,-367432.653330534,-349788.3183266156,-17644.335003918386,4.802059600306112,0.030392
345.0,4.146725326316635,4.145025107447387,-0.0017002188692476494,-0.04100148274730035,29480.608996128645,29486.872828642143,6.2638325134976185,0.021247296873413223,-343153.02129219624,-326685.5097935938,-16467.511498602456,4.798882853075713,0.030392
346.0,4.146536430527798,4.144843800015747,-0.001692630512050819,-0.04082034585755153,29479.539931413157,29485.8569638775,6.317032464343356,0.02142853137817113,-321072.09798868746,-305679.8598510548,-15392.238137632667,4.794013006441622,0.030392
347.0,4.144249957032811,4.142645349793702,-0.0016046072391082689,-0.03871888172153427,29478.557559372763,29484.923860112056,6.366300739293365,0.02159637806724769,-300896.68878516706,-286488.9760179155,-14407.712767251534,4.7882589952787065,0.07764
348.0,4.115067435501497,4.114610176762072,-0.00045725873942448203,-0.011111816430506603,29477.333568601,29483.746303719705,6.412735118705314,0.021754800527603025,-276143.93885227165,-262653.9947931883,-13489.944059083355,4.885113218545077,0.74987
349.0,4.081963292681463,4.083086847470996,0.0011235547895331877,0.027524862645080736,29471.496884729877,29477.967663299612,6.4707785697355575,0.02195605671148748,-161208.80971637118,-148855.2064239647,-12353.603292406478,7.663106820366243,1.6462
350.0,4.054661047732369,4.057318185804297,0.0026571380719282445,0.06553292718300806,29457.586145442467,29464.16605381583,6.579908373361832,0.022336889183229437,106708.643155664,116945.85214816006,10237.20899249606,9.593608061872052,2.5439
351.0,4.030941585229883,4.035065215407655,0.004123630177772064,0.10229942782802434,29437.584667560324,29444.395419188924,6.810751628599974,0.0231362447208697,480718.66320438386,486526.5655471036,5807.902342719724,1.2081707633328183,3.4437
352.0,4.0147800983921895,4.019806953269242,0.005026854877052678,0.1252087226163594,29413.45525377795,29420.715633007247,7.260379229297541,0.024683870584585592,918344.8365469159,915625.1095207599,-2719.7270261560334,-0.29615531311555315,4.0769
353.0,4.008071961027803,4.01314330563285,0.005071344605046768,0.12652828228528876,29387.663093609997,29395.643309171806,7.980215561809018,0.02715498519358017,1.3698934527575355e6,1.3537430050888667e6,-16150.447668668814,-1.17895648279497,4.2553
354.0,3.999628676871449,4.0049751192659375,0.005346442394488449,0.13367346887487794,29364.137137535516,29373.02331933617,8.886181800655322,0.030262022544828387,1.7594918319618118e6,1.726881834814678e6,-32609.997147133807,-1.8533758756227963,4.5258
355.0,4.038740166926515,4.040340557510587,0.001600390584071576,0.03962598528068902,29343.009573399966,29352.929757590584,9.920184190617874,0.03380765754720239,2.089683020539544e6,2.0388108473263867e6,-50872.17321315734,-2.4344444929270868,2.6161
356.0,4.01938088059773,4.02243385441085,0.0030529738131201967,0.07595632023472687,29335.17330860607,29345.67978052397,10.506471917899034,0.035815271337826894,2.150067674291053e6,2.0904693425420974e6,-59598.33174895542,-2.771928179823778,3.3372
357.0,4.017975385011646,4.021194904769603,0.003219519757956313,0.08012791143435491,29331.546734135623,29342.410770185215,10.86403604959196,0.03703874244363852,2.134664688730885e6,2.0709401103313875e6,-63724.57839949732,-2.9852266136178645,3.3417
358.0,4.007588615143921,4.011572129497741,0.003983514353819828,0.09939928311920238,29320.193905109318,29331.616522600165,11.422617490847188,0.03895819218595512,2.2794796971747237e6,2.2075721372326245e6,-71907.55994209927,-3.1545602284251233,3.7456
359.0,3.983507389689226,3.9895907372744426,0.006083347585216448,0.1527133500734146,29307.860808968828,29319.854172868825,11.993363899997348,0.040922003752410084,2.4401121154849855e6,2.359990534766864e6,-80121.58071812149,-3.2835204665256494,4.8804
360.0,4.031986108772173,4.033576251198257,0.001590142426083574,0.03943819207670352,29288.231500487618,29301.18939756617,12.957897078551468,0.044242675008683036,2.740331990931741e6,2.6444532054601996e6,-95878.78547154134,-3.4988018163062637,2.5459
361.0,4.028643840552542,4.030468600374543,0.001824759822000921,0.0452946424211739,29280.653893390205,29294.10410685849,13.450213468284346,0.04593549555708723,2.791834297034756e6,2.6901207284621163e6,-101713.56857263949,-3.6432523477726027,2.6183
362.0,4.046685630470257,4.047523290433145,0.0008376599628876491,0.0206999020774022,29284.65642259653,29298.055405268624,13.398982672093553,0.04575427650144693,2.6201021306507536e6,2.523212898858224e6,-96889.23179252958,-3.697918133002901,1.9433
363.0,4.031426986592758,4.033485471878121,0.0020584852853628988,0.05106095911469474,29286.246649941088,29299.636637306652,13.389987365564593,0.0457210769465111,2.5112960553465663e6,2.4178180857717986e6,-93477.96957476763,-3.7222998608926416,2.483
364.0,4.023082835607747,4.025879668465693,0.0027968328579461854,0.06951964382119619,29285.378726060542,29298.746867661233,13.36814160069116,0.04564783582189117,2.459114685975752e6,2.3689526190544465e6,-90162.06692130538,-3.6664441652720225,2.8012
365.0,4.01430300506159,4.01775110169724,0.003448096635649378,0.08589527575027872,29277.66320741491,29291.19176082899,13.528553414082126,0.046207763639605846,2.545387706823455e6,2.4546784317107596e6,-90709.27511269553,-3.563672240167184,3.1415
366.0,4.073219437647932,4.072741254327707,-0.00047818332022497856,-0.011739689637273853,29267.759466980177,29281.525189995005,13.765723014828836,0.047033743838025235,2.6702399893844263e6,2.577460050039025e6,-92779.93934540125,-3.4745917862907114,1.0687
367.0,4.054715223633799,4.055438596079183,0.0007233724453836743,0.017840277442108362,29271.093972444116,29284.790382074934,13.69640963081838,0.046791587781830825,2.5294040601579547e6,2.4406399453815827e6,-88764.11477637198,-3.5092896455155094,1.6105
368.0,4.093445660116068,4.0924497234948305,-0.0009959366212370924,-0.02433003156584844,29279.526635304323,29292.973101616473,13.446466312150733,0.045924466196586015,2.2994526349247694e6,2.217943008031016e6,-81509.62689375319,-3.5447404158607476,0.54526
369.0,4.11592380697709,4.114151913380131,-0.00177189359695884,-0.0430497181205158,29285.93383265084,29299.185665166482,13.251832515641581,0.04524982058406188,2.123120928257489e6,2.0473387636455672e6,-75782.16461192188,-3.569375799715688,0.014916
370.0,4.065810212203845,4.066674454275813,0.0008642420719686683,0.021256330887619367,29299.66966851054,29312.63239515923,12.962726648689568,0.044241886667483826,1.811034293774437e6,1.742558147357138e6,-68476.14641729882,-3.7810518913247853,1.3365
371.0,4.019875812342383,4.023858741644632,0.003982929302249083,0.09908090419162051,29301.889188875324,29314.655195293097,12.766006417772587,0.04356717867399244,1.7409559477876802e6,1.677621253387405e6,-63334.694400275126,-3.63792630599055,2.978
372.0,4.038879526807021,4.0412041161647,0.0023245893576788745,0.05755530320352495,29285.182725679184,29297.936622861485,12.753897182301444,0.04355068329868395,2.0423464965638302e6,1.9803360131322437e6,-62010.48343158653,-3.0362371681747833,2.2154
373.0,4.082221676219332,4.081858709554381,-0.0003629666649507257,-0.008891400167344172,29271.258094457447,29284.0545406478,12.79644619035389,0.043716761845562474,2.268224348090962e6,2.206497936439557e6,-61726.41165140504,-2.7213538953215415,0.85065
374.0,4.082182626175258,4.081972556259247,-0.00021006991601080216,-0.005146019550027435,29275.55171358855,29288.25848900082,12.706775412269053,0.04340405105455646,2.1243307639943785e6,2.065547247532696e6,-58783.516461682506,-2.767154600310541,0.85065
375.0,4.082706158535377,4.082676294855022,-2.986368035440279e-5,-0.0007314677861880718,29284.00781830661,29296.577738497064,12.569920190453558,0.04292417987470826,1.9102413306814185e6,1.8552048799922045e6,-55036.45068921405,-2.881125531378882,0.85065
376.0,4.083159020482219,4.08320330805816,4.428757594077126e-5,0.0010846399985553568,29287.41614897344,29299.85459861684,12.438449643399508,0.04247028682943576,1.807962483409398e6,1.7564115994554546e6,-51550.88395394338,-2.8513248713397177,0.85065
377.0,4.08354834922352,4.08363937835817,9.10291346505332e-5,0.0022291675490469518,29289.32612701272,29301.626256901312,12.300129888593801,0.04199526419711561,1.7388929564370732e6,1.6908378638893473e6,-48055.092547725886,-2.7635451837236134,0.85065
378.0,4.073648558248449,4.074276151143483,0.0006275928950341125,0.01540616197151674,29290.507840821618,29302.67751399056,12.16967316894079,0.04154818084779039,1.6859750229095616e6,1.6411425085076035e6,-44832.51440195809,-2.659144636946557,1.1292
379.0,4.054987648563233,4.056656078770852,0.0016684302076193092,0.04114513661244983,29289.388534588652,29301.443133935285,12.05459934663304,0.0411568829181853,1.6794338708645683e6,1.6374237195541e6,-42010.151310468325,-2.5014471864165517,1.6943
380.0,4.073012256512703,4.0735904726433185,0.0005782161306155942,0.014196277698183518,29283.278553129065,29295.25238266848,11.973829539416329,0.04088964805526144,1.769687800760613e6,1.7297515212806596e6,-39936.27947995346,-2.2566850188371546,1.1457
381.0,4.093899696592073,4.093441920667952,-0.0004577759241213286,-0.011181903760426756,29279.6318241635,29291.5387267687,11.906902605198411,0.04066616232302499,1.805141890933779e6,1.766974191713573e6,-38167.69922020612,-2.11438776153283,0.58575
382.0,4.12533176179937,4.1236433597545865,-0.001688402044783821,-0.040927666967744206,29284.01736541342,29295.84517636157,11.827810948150727,0.04038998748211454,1.6809071042367544e6,1.6447237606302141e6,-36183.343606540235,-2.1526081670628625,-0.16687
383.0,4.16342228135042,4.160161866085066,-0.0032604152653537,-0.07831094337844043,29294.225726572884,29305.95671706172,11.730990488835232,0.040045402115523446,1.4498673607565186e6,1.415974078500393e6,-33893.28225612547,-2.33768158202006,-1.1121
384.0,4.170775646008223,4.1674269319463075,-0.003348714061915281,-0.08028995913794301,29311.25354902184,29322.851854966273,11.598305944433378,0.03956946407984803,1.0969569959845725e6,1.0659972019269841e6,-30959.794057588326,-2.822334345914846,-1.2719
385.0,4.144864834046133,4.143085284018325,-0.0017795500278072751,-0.04293384945125254,29328.998228825996,29340.4115920188,11.413363192805264,0.03891494385098923,747211.3216043724,720115.7856307507,-27095.53597362165,-3.6262212830827507,-0.52887
386.0,4.226605795951217,4.219928283525841,-0.006677512425375731,-0.1579875850208767,29336.82467006914,29348.031979658695,11.207309589553915,0.038202190303806664,607019.4092554579,584059.6150690616,-22959.79418639629,-3.782382216502388,-3.1005
387.0,4.235573777221946,4.228570007911273,-0.007003769310673036,-0.16535585682246598,29356.4941769922,29367.32569356636,10.83151657415874,0.036896492165770296,234813.73814196073,219183.64000478556,-15630.09813717517,-6.6563814625385005,-3.377
388.0,4.2606655312232835,4.252108253457971,-0.008557277765312676,-0.200843687508505,29388.87331646346,29399.121180801587,10.24786433812551,0.034869878228318205,-371468.2868952845,-375997.81855427346,4529.53165898897,-1.2193589113209624,-4.3765
389.0,4.238345408810683,4.232480160345471,-0.00586524846521197,-0.1383853343575839,29418.13423859562,29427.50792884433,9.373690248710773,0.03186364632333753,-889059.044857465,-877267.7486959824,-11791.296161482576,1.3262669369021458,-3.1279
