Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Concentration (P2D) (mol/m³),Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),average Concentration Error (mol/m³),Concentration Error Percentage (%),average Concentration Error Percentage (%),Stress (P2D) (Pa),Stress (sP2D) (Pa),Stress Error (Pa),average Stress Error (Pa),Stress Error Percentage (%),average Stress Error Percentage (%),Current (A)
878.9999999999814,4.0686279754501316,4.070112503606481,0.0014845281563493629,0.0019320700892876829,0.036487193356259676,0.04742568353381119,28944.086293243166,28960.390209173795,16.303915930628136,12.833403102918732,0.056329005398364204,0.04419217205800208,1.5677837590410735e6,1.552664710537685e6,-15119.048503388418,25594.918284453295,-0.9643580255376483,12.435996071915893,1.0877000000161274
879.9999999999812,4.093594239006279,4.093897897165962,0.000303658159682918,0.0019320700892876829,0.0074178861399959144,0.04742568353381119,28942.80370775738,28959.202500446667,16.398792689287802,12.833403102918732,0.056659309356724565,0.04419217205800208,1.5473569628302546e6,1.5309300803571036e6,-16426.882473150967,25594.918284453295,-1.0616091094523352,12.435996071915893,0.4179300000125638
880.9999999999812,4.093873752732941,4.094453680086184,0.0005799273532431926,0.0019320700892876829,0.014165736128429737,0.04742568353381119,28949.892359358906,28966.306095708558,16.413736349652027,12.833403102918732,0.056697054848792214,0.04419217205800208,1.3665118161314013e6,1.3503612061429638e6,-16150.6099884375,25594.918284453295,-1.181885864270089,12.435996071915893,0.4159200000000377
881.9999999999812,4.094366258457017,4.095167824318619,0.0008015658616020715,0.0019320700892876829,0.01957728769248274,0.04742568353381119,28956.559589516495,28972.95479427577,16.395204759275657,12.833403102918732,0.05662000248541757,0.04419217205800208,1.2061319670666512e6,1.1908476329352986e6,-15284.334131352603,25594.918284453295,-1.2672190563462602,12.435996071915893,0.41391000000003775
882.9999999999811,4.118402604619379,4.118206259599042,-0.00019634502033749612,0.0019320700892876829,-0.004767504277441623,0.04742568353381119,28959.84147724117,28976.19622423351,16.354746992339642,12.833403102918732,0.056473882998263086,0.04419217205800208,1.1208088462566857e6,1.1067411596473402e6,-14067.686609345488,25594.918284453295,-1.2551370072005776,12.435996071915893,-0.1653499999890682
883.9999999999811,4.11892805072029,4.118886257264356,-4.1793455933358814e-5,0.0019320700892876829,-0.0010146682685086054,0.04742568353381119,28965.8797968656,28982.171052820275,16.291255954674853,12.833403102918732,0.056242917767123125,0.04419217205800208,984269.8955593022,971788.9584351977,-12480.937124104472,25594.918284453295,-1.268040115868046,12.435996071915893,-0.16444000000001716
884.999999999981,4.096673343565056,4.097860353286254,0.0011870097211978958,0.0019320700892876829,0.02897496631168845,0.04742568353381119,28973.40476121141,28989.617208965097,16.212447753689048,12.833403102918732,0.05595630850880774,0.04419217205800208,824578.9888736546,813896.6555879876,-10682.333285667002,25594.918284453295,-1.2954893866818857,12.435996071915893,0.3961499999893568
885.999999999981,4.088577305485193,4.09015805170809,0.001580746222897389,0.0019320700892876829,0.03866250054209997,0.04742568353381119,28974.381288614473,28990.51162037108,16.1303317566053,12.833403102918732,0.05567101363073364,0.04419217205800208,800431.4011325014,791523.4370029245,-8907.964129576925,25594.918284453295,-1.1128953857848867,12.435996071915893,0.6103399999959335
886.999999999981,4.120111573442414,4.120101047151179,-1.0526291235102292e-5,0.0019320700892876829,-0.0002554855869184004,0.04742568353381119,28970.826979920108,28986.883811703774,16.056831783665984,12.833403102918732,0.05542414027323104,0.04419217205800208,863580.625678402,856199.4385018776,-7381.187176524429,25594.918284453295,-0.8547189407735958,12.435996071915893,-0.163189999985314
887.9999999999809,4.120369568749026,4.120398312068749,2.8743319723467664e-5,0.0019320700892876829,0.000697590816645953,0.04742568353381119,28973.41055804621,28989.403897740198,15.993339693988673,12.833403102918732,0.055200058902099676,0.04419217205800208,800249.0938647717,794141.7439062885,-6107.34995848313,25594.918284453295,-0.7631811151435264,12.435996071915893,-0.16211000000002065
888.9999999999809,4.132564289144486,4.1321646115804915,-0.00039967756399406085,0.0019320700892876829,-0.009671417938831417,0.04742568353381119,28979.997900477865,28995.930238608253,15.932338130387507,12.833403102918732,0.05497701616508672,0.04419217205800208,661247.2976062298,656326.7975240467,-4920.500082183047,25594.918284453295,-0.7441240364982461,12.435996071915893,-0.44654999999456735
889.9999999999809,4.061429249977019,4.064633379191708,0.0032041292146889333,0.0019320700892876829,0.07889166639323,0.04742568353381119,28985.775727802484,29001.632318748612,15.856590946128563,12.833403102918732,0.05470473205558991,0.04419217205800208,544961.4219608883,541484.1972531467,-3477.2247077416396,25594.918284453295,-0.6380680480518856,12.435996071915893,1.40219999996469
890.9999999999808,4.05382550056704,4.057269455166377,0.003443954599337218,0.0019320700892876829,0.08495566962256972,0.04742568353381119,28979.320422141867,28995.10513413483,15.784711992961093,12.833403102918732,0.05446888251009732,0.04419217205800208,673579.9247162357,671419.3738307776,-2160.5508854581276,25594.918284453295,-0.3207564249139877,12.435996071915893,1.6372999999954831
891.9999999999808,4.066118294949713,4.068419295271653,0.0023010003219399167,0.0019320700892876829,0.056589605983619666,0.04742568353381119,28963.051928461307,28978.80963592048,15.757707459171797,12.833403102918732,0.05440623970876173,0.04419217205800208,984931.5923645116,983163.5465848672,-1768.0457796443952,25594.918284453295,-0.17950950028924065,12.435996071915893,1.2383000000076658
892.9999999999807,4.072550835785304,4.074331166213059,0.0017803304277554943,0.0019320700892876829,0.04371536414258647,0.04742568353381119,28955.23891796316,28971.032076935528,15.793158972366655,12.833403102918732,0.05454335575372837,0.04419217205800208,1.1116889690569735e6,1.1090990356482724e6,-2589.933408701094,25594.918284453295,-0.2329728440948811,12.435996071915893,1.0364000000039022
893.9999999999807,4.105503043742976,4.105653448257362,0.00015040451438608216,0.0019320700892876829,0.003663485638265628,0.04742568353381119,28953.03247473334,28968.89785617313,15.865381439791236,12.833403102918732,0.05479695936388216,0.04419217205800208,1.1239939230395646e6,1.1199356643466048e6,-4058.258692959789,25594.918284453295,-0.36105699592976703,12.435996071915893,0.17885000001657367
894.9999999999807,4.072237399298583,4.074181131429086,0.0019437321305026956,0.0019320700892876829,0.047731306893785,0.04742568353381119,28957.010101747615,28972.91860435289,15.908502605274407,12.833403102918732,0.05493834670560237,0.04419217205800208,1.0168986560978162e6,1.012040794913926e6,-4857.861183890142,25594.918284453295,-0.47771340386380257,12.435996071915893,1.0363999999834264
895.9999999999806,4.0882746030195065,4.08946242583135,0.0011878228118433753,0.0019320700892876829,0.029054379345410813,0.04742568353381119,28957.77930839977,28973.71189353516,15.932585135389672,12.833403102918732,0.055020051661102735,0.04419217205800208,980847.2262611673,975603.9824842676,-5243.243776899762,25594.918284453295,-0.5345627368378426,12.435996071915893,0.6103400000082828
896.9999999999806,4.088150211686841,4.089306485566622,0.0011562738797810113,0.0019320700892876829,0.02828354683434963,0.04742568353381119,28954.85573338582,28970.800642796443,15.94490941062395,12.833403102918732,0.055068170801621324,0.04419217205800208,1.0193437954970866e6,1.0139585773192315e6,-5385.218177855131,25594.918284453295,-0.5283024433605357,12.435996071915893,0.61034
897.9999999999804,4.113538225846475,4.113555978412389,1.775256591418639e-5,0.0019320700892876829,0.0004315643842238346,0.04742568353381119,28955.80993209718,28971.753784056422,15.943851959240419,12.833403102918732,0.055062704157229754,0.04419217205800208,979002.17408623,973738.4161303157,-5263.757955914247,25594.918284453295,-0.5376656043514177,12.435996071915893,-0.015335999987765447
898.9999999999804,4.1138632611010255,4.113993643894937,0.0001303827939116431,0.0019320700892876829,0.0031693516686489894,0.04742568353381119,28959.919697257803,28975.853855618203,15.934158360400033,12.833403102918732,0.0550214176246795,0.04419217205800208,879285.1962112578,874301.4255118183,-4983.77069943957,25594.918284453295,-0.566797976460207,12.435996071915893,-0.016131999999984433
899.9999999999804,4.126287014191172,4.126004496023769,-0.00028251816740354485,0.0019320700892876829,-0.006846789048650886,0.04742568353381119,28966.038524340176,28981.9406552627,15.90213092252452,12.833403102918732,0.05489922589573977,0.04419217205800208,745592.7374666035,741311.9857505776,-4280.751716025872,25594.918284453295,-0.5741407474771192,12.435996071915893,-0.30566999999433836
900.9999999999803,4.115037885687941,4.115408305951689,0.00037042026374844994,0.0019320700892876829,0.009001624627485638,0.04742568353381119,28971.504380494443,28987.35468925949,15.850308765046066,12.833403102918732,0.05470999557661063,0.04419217205800208,631268.1990206891,628042.5829177544,-3225.6161029346986,25594.918284453295,-0.5109739581272622,12.435996071915893,-0.01805200000565682
901.9999999999803,4.099687113032743,4.1008412927750895,0.0011541797423468836,0.0019320700892876829,0.02815287387854044,0.04742568353381119,28975.176226080155,28990.962127634506,15.785901554350858,12.833403102918732,0.05448077841246117,0.04419217205800208,556693.0430804458,554718.8913472099,-1974.1517332359217,25594.918284453295,-0.35462123297104753,12.435996071915893,0.3677799999924115
