Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Concentration (P2D) (mol/m³),Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),average Concentration Error (mol/m³),Concentration Error Percentage (%),average Concentration Error Percentage (%),Stress (P2D) (Pa),Stress (sP2D) (Pa),Stress Error (Pa),average Stress Error (Pa),Stress Error Percentage (%),average Stress Error Percentage (%),Current (A)
128.99999999999974,4.173271294375637,4.173342091734293,7.079735865556103e-5,0.002684099368845545,0.0016964475506534976,0.06590568279918213,29781.611167346276,29782.9857965762,1.374629229921993,5.68281815330454,0.004615697996316567,0.01936401468212504,-626640.1254620994,-598198.559913403,-28441.56554869644,23089.41289734932,4.538739923129395,2.3697974633638563,0.012858999999996642
129.99999999999977,4.172592698199015,4.172598167414649,5.469215634157365e-6,0.002684099368845545,0.00013107475446903796,0.06590568279918213,29778.082613469218,29779.565216930896,1.4826034616780817,5.68281815330454,0.004978841253558316,0.01936401468212504,-548720.4529811292,-522999.5946917252,-25720.858289403957,23089.41289734932,4.687424744178164,2.3697974633638563,0.012859
130.99999999999977,4.172009903539732,4.17197087368156,-3.9029858172057175e-5,0.002684099368845545,-0.0009355169109004843,0.06590568279918213,29775.22658449401,29776.808679034435,1.582094540426624,5.68281815330454,0.005313459281114349,0.01936401468212504,-485963.46214678854,-462688.6388696406,-23274.823277147952,23089.41289734932,4.789418359629193,2.3697974633638563,0.012859
131.99999999999977,4.171513620497482,4.171444053743464,-6.956675401781354e-5,0.002684099368845545,-0.001667662156872383,0.06590568279918213,29772.90289094995,29774.575862246187,1.6729712962369376,5.68281815330454,0.005619107086616904,0.01936401468212504,-435032.4087184101,-413946.1284447743,-21086.280273635814,23089.41289734932,4.847059633040959,2.3697974633638563,0.012859
132.99999999999977,4.17108883731307,4.1709981495455715,-9.068776749820984e-5,0.002684099368845545,-0.0021741988971069014,0.06590568279918213,29770.94777493716,29772.703292012462,1.755517075300304,5.68281815330454,0.005896745674916657,0.01936401468212504,-392292.34298612113,-373158.69447669445,-19133.648509426683,23089.41289734932,4.877395353623716,2.3697974633638563,0.012859
133.9999999999998,4.170723577289982,4.170618412282634,-0.0001051650073478072,0.002684099368845545,-0.002521505091357324,0.06590568279918213,29769.272079972103,29771.10235124404,1.8302712719378178,5.68281815330454,0.006148189539270498,0.01936401468212504,-355761.85876371275,-338368.5801204316,-17393.27864328114,23089.41289734932,4.8890228715701864,2.3697974633638563,0.012859
134.9999999999998,4.17040816496526,4.17029335419003,-0.00011481077523001204,0.002684099368845545,-0.002752986534855598,0.06590568279918213,29767.816916786014,29769.71484478341,1.8979279973973462,5.68281815330454,0.006375771534415439,0.01936401468212504,-324131.18884033634,-308290.2639909251,-15840.92484941124,23089.41289734932,4.887195492074142,2.3697974633638563,0.012859
135.9999999999998,4.164566103558624,4.164679329791312,0.00011322623268839038,0.002684099368845545,0.0027188002272706996,0.06590568279918213,29766.540320181466,29768.499500708735,1.9591805272684724,5.68281815330454,0.006581821421618703,0.01936401468212504,-296466.5001573167,-282012.0953155452,-14454.404841771466,23089.41289734932,4.875560926479516,2.3697974633638563,0.13366999999997597
136.9999999999998,4.115161979230094,4.117530109172209,0.002368129942115438,0.002684099368845545,0.0575464575651647,0.06590568279918213,29764.59111917929,29766.605573270692,2.014454091400694,5.68281815330454,0.006767954860641939,0.01936401468212504,-255952.00415068012,-242733.58559613753,-13218.418554542586,23089.41289734932,5.16441299157042,2.3697974633638563,1.3163999999997649
137.9999999999998,4.066253282423366,4.071497277014616,0.005243994591249468,0.002684099368845545,0.12896379608021374,0.06590568279918213,29754.390283406134,29756.4575870259,2.0673036197658803,5.68281815330454,0.00694789441179981,0.01936401468212504,-54460.058935057634,-42403.01284210315,-12057.046092954486,23089.41289734932,22.13924540061963,2.3697974633638563,2.950599999999675
138.99999999999983,4.033446298963368,4.040746526297453,0.007300227334084752,0.002684099368845545,0.18099230268569527,0.06590568279918213,29730.111876508854,29732.30569205409,2.1938155452371575,5.68281815330454,0.007379102891875067,0.01936401468212504,413204.54646712163,422677.257329602,9472.710862480395,23089.41289734932,2.2924991855659873,2.3697974633638563,4.334499999999765
139.99999999999983,4.00400634310248,4.01316155636044,0.009155213257959538,0.002684099368845545,0.22865131754176182,0.06590568279918213,29696.94674550669,29699.56903568016,2.622290173469082,5.68281815330454,0.008830167612654823,0.01936401468212504,1.0313124327630344e6,1.032374618201006e6,1062.1854379716096,23089.41289734932,0.10299356472663304,2.3697974633638563,5.720499999999764
140.99999999999983,4.00346129383228,4.011455767118589,0.007994473286308867,0.002684099368845545,0.1996890365500755,0.06590568279918213,29659.438197606785,29663.12994203947,3.6917444326863915,5.68281815330454,0.01244711517490671,0.01936401468212504,1.7058305632808248e6,1.686316000604548e6,-19514.56267627678,23089.41289734932,-1.1439918533728468,2.3697974633638563,5.455200000000045
141.99999999999983,3.991935533518759,4.000133433944258,0.00819790042549906,0.002684099368845545,0.2053615434584156,0.06590568279918213,29627.052805247622,29632.21950816502,5.166702917398652,5.68281815330454,0.01743913899017155,0.01936401468212504,2.2513349060487417e6,2.204342717876031e6,-46992.188172710594,23089.41289734932,-2.0873033170877866,2.3697974633638563,5.823699999999937
142.99999999999986,3.9840623126192525,3.992397482773942,0.008335170154689653,0.002684099368845545,0.20921284610154203,0.06590568279918213,29601.33206972109,29608.17736270036,6.8452929792692885,5.68281815330454,0.023124949117648903,0.01936401468212504,2.6480891683400106e6,2.5709088396975603e6,-77180.32864245027,23089.41289734932,-2.9145668342743827,2.3697974633638563,6.015099999999974
143.99999999999986,4.021280887687727,4.025351978300183,0.004071090612455919,0.002684099368845545,0.10123865320924728,0.06590568279918213,29576.11703066898,29584.869350367946,8.752319698967767,5.68281815330454,0.029592524569374817,0.01936401468212504,3.02633449626521e6,2.915746092287506e6,-110588.40397770423,23089.41289734932,-3.654202934744359,2.3697974633638563,3.7866000000003166
144.99999999999986,4.041831314065559,4.044261532762406,0.0024302186968476747,0.002684099368845545,0.06012667298584487,0.06590568279918213,29565.977396766324,29575.750276487,9.772879720676428,5.68281815330454,0.033054478766344805,0.01936401468212504,3.099574842571497e6,2.974329710028861e6,-125245.13254263578,23089.41289734932,-4.04071974073479,2.3697974633638563,2.765500000000145
145.99999999999986,4.050366513522117,4.0527699730216655,0.002403459499548788,0.002684099368845545,0.059339308961913875,0.06590568279918213,29571.12092510826,29580.900702027266,9.779776919007418,5.68281815330454,0.0330720534530147,0.01936401468212504,2.881007994685898e6,2.7611375994445365e6,-119870.39524136158,23089.41289734932,-4.160710260522219,2.3697974633638563,2.394400000000053
146.9999999999999,4.035809898255486,4.039804400248032,0.003994501992545807,0.002684099368845545,0.09897646552362302,0.06590568279918213,29575.915857502685,29585.566425917554,9.650568414868758,5.68281815330454,0.0326298210387309,0.01936401468212504,2.6913149471470127e6,2.578561704269455e6,-112753.24287755787,23089.41289734932,-4.189522411603459,2.3697974633638563,2.947999999999937
147.9999999999999,4.063727911431454,4.065958960628168,0.002231049196714352,0.002684099368845545,0.0549015398013806,0.06590568279918213,29573.57008084827,29583.22339828096,9.653317432690528,5.68281815330454,0.032641704759690075,0.01936401468212504,2.6570899772464037e6,2.548109187222386e6,-108980.79002401792,23089.41289734932,-4.10150920583265,2.3697974633638563,1.89240000000012
148.9999999999999,4.043647367787407,4.047485651375937,0.0038382835885304445,0.002684099368845545,0.09492132323671604,0.06590568279918213,29573.069288187824,29582.63175270363,9.562464515805914,5.68281815330454,0.032335042476045545,0.01936401468212504,2.5900238340916866e6,2.486266648264028e6,-103757.18582765851,23089.41289734932,-4.006032085957457,2.3697974633638563,2.599899999999919
149.9999999999999,4.065508362544973,4.068051695763011,0.002543333218038235,0.002684099368845545,0.06255879932432683,0.06590568279918213,29572.550746551162,29581.980640636302,9.429894085140404,5.68281815330454,0.031887320664214756,0.01936401468212504,2.5287963169214847e6,2.4306686772831953e6,-98127.63963828934,23089.41289734932,-3.8804089906991135,2.3697974633638563,1.8149000000000892
150.9999999999999,4.081080904381131,4.082825621274096,0.0017447168929649592,0.002684099368845545,0.04275134293691573,0.06590568279918213,29570.74777210874,29580.08553556264,9.337763453899242,5.68281815330454,0.03157770485163944,0.01936401468212504,2.4973525295075593e6,2.4036831271661273e6,-93669.40234143194,23089.41289734932,-3.7507480916161304,2.3697974633638563,1.3287000000000553
151.99999999999991,4.080942402979919,4.083018602170836,0.0020761991909168387,0.002684099368845545,0.05087548379513493,0.06590568279918213,29576.141796081636,29585.21739308916,9.075597007522447,5.68281815330454,0.030685533867452645,0.01936401468212504,2.326773431314128e6,2.2406453410361754e6,-86128.09027795261,23089.41289734932,-3.7016105272144486,2.3697974633638563,1.3424999999999987
152.99999999999991,4.058850179141226,4.06252482234302,0.0036746432017942254,0.002684099368845545,0.09053409314486471,0.06590568279918213,29580.41089062778,29589.24886587672,8.837975248941802,5.68281815330454,0.02987779744378742,0.01936401468212504,2.188803640822391e6,2.109314411543923e6,-79489.22927846806,23089.41289734932,-3.631629068773016,2.3697974633638563,2.056999999999939
153.99999999999991,4.106198599799035,4.107224870216749,0.0010262704177135262,0.002684099368845545,0.024993199738652525,0.06590568279918213,29577.247280110874,29585.93892558725,8.691645476374106,5.68281815330454,0.02938625557023616,0.01936401468212504,2.2038273364936966e6,2.128868601131919e6,-74958.73536177771,23089.41289734932,-3.401298010988354,2.3697974633638563,0.6787900000001176
154.99999999999991,4.106481627431635,4.10765048925698,0.0011688618253451466,0.002684099368845545,0.028463826978721966,0.06590568279918213,29579.620009247345,29588.127595571994,8.50758632464931,5.68281815330454,0.02876164846603716,0.01936401468212504,2.1073075200034156e6,2.037454832623823e6,-69852.68737959256,23089.41289734932,-3.3147837568329535,2.3697974633638563,0.67879
155.99999999999994,4.0589240229325565,4.063110875275097,0.004186852342540348,0.002684099368845545,0.10315177911399691,0.06590568279918213,29588.983086809018,29597.2430242128,8.259937403781805,5.68281815330454,0.027915583916988836,0.01936401468212504,1.8784865710493466e6,1.8147860137574377e6,-63700.55729190889,23089.41289734932,-3.391057368928911,2.3697974633638563,2.0955999999999197
156.99999999999994,4.017709571191232,4.024957529629834,0.00724795843860182,0.002684099368845545,0.18040025816133928,0.06590568279918213,29584.19455585537,29592.30406336485,8.109507509478135,5.68281815330454,0.02741162175014524,0.01936401468212504,1.9400525841075128e6,1.8803364474375953e6,-59716.1366699175,23089.41289734932,-3.0780679430598457,2.3697974633638563,3.7767999999999047
157.99999999999994,4.064817014557412,4.067948845965036,0.003131831407624297,0.002684099368845545,0.07704729133951677,0.06590568279918213,29562.629167684907,29570.78000126219,8.150833577281446,5.68281815330454,0.02757140960314576,0.01936401468212504,2.324725109216373e6,2.2651127945096656e6,-59612.31470670737,23089.41289734932,-2.5642737057544713,2.3697974633638563,1.8459000000001098
158.99999999999994,4.0323035529961535,4.0375059212260345,0.00520236822988096,0.002684099368845545,0.12901727663869464,0.06590568279918213,29552.081571657003,29560.26982942827,8.188257771267672,5.68281815330454,0.027707888364523592,0.01936401468212504,2.4694308185064285e6,2.410104697535373e6,-59326.1209710557,23089.41289734932,-2.4024208544921932,2.3697974633638563,3.005099999999934
159.99999999999994,4.0786370497202915,4.080743678978988,0.002106629258696202,0.002684099368845545,0.05165032418956408,0.06590568279918213,29547.981217761644,29556.240338977368,8.259121215724008,5.68281815330454,0.027951558364871815,0.01936401468212504,2.482861163884287e6,2.4232126163147306e6,-59648.54756955616,23089.41289734932,-2.402411719076535,2.3697974633638563,1.350900000000094
160.99999999999997,4.028689346785322,4.03423965678355,0.005550309998227476,0.002684099368845545,0.13776961985555738,0.06590568279918213,29545.932874436312,29554.229690657183,8.296816220870824,5.68281815330454,0.028081077203182113,0.01936401468212504,2.4588652802472357e6,2.3996103071545465e6,-59254.97309268918,23089.41289734932,-2.409850330910816,2.3697974633638563,3.1005999999999503
161.99999999999997,4.0757512577421755,4.078104207858412,0.002352950116236485,0.002684099368845545,0.05773046408970349,0.06590568279918213,29541.828056518785,29550.15449916653,8.326442647743534,5.68281815330454,0.028185265420317133,0.01936401468212504,2.4790310790904905e6,2.4203311173284054e6,-58699.96176208509,23089.41289734932,-2.367859050142324,2.3697974633638563,1.4034000000000482
162.99999999999997,4.074813602070774,4.077209274559635,0.002395672488860967,0.002684099368845545,0.058792198191434164,0.06590568279918213,29537.352900987025,29545.701278656605,8.34837766957935,5.68281815330454,0.028263797699015807,0.01936401468212504,2.5065911676476467e6,2.448587778726523e6,-58003.38892112393,23089.41289734932,-2.3140346806359413,2.3697974633638563,1.4140999999999997
163.99999999999997,4.074730255537829,4.077446454366466,0.002716198828637495,0.002684099368845545,0.06665959850829391,0.06590568279918213,29543.62913432219,29551.84981220016,8.220677877969138,5.68281815330454,0.027825551967881966,0.01936401468212504,2.322406364829965e6,2.268023279762942e6,-54383.08506702306,23089.41289734932,-2.3416696531058947,2.3697974633638563,1.4247999999999998
165.0,4.1519479343088035,4.151001978515779,-0.0009459557930249218,0.002684099368845545,-0.022783421372127587,0.06590568279918213,29544.929302040426,29553.055449147665,8.126147107239376,5.68281815330454,0.027504371474932482,0.01936401468212504,2.2481019873911976e6,2.196498279203627e6,-51603.708187570795,23089.41289734932,-2.295434481042123,2.3697974633638563,-0.50076
166.0,4.183550731567661,4.181395731517367,-0.0021550000502941202,0.002684099368845545,-0.051511268502930245,0.06590568279918213,29558.045190715824,29566.021756223206,7.976565507382475,5.68281815330454,0.026986106340644987,0.01936401468212504,1.944631021439399e6,1.8967833356093906e6,-47847.68583000847,23089.41289734932,-2.460502033675881,2.3697974633638563,-1.2951
167.0,4.1172252368832645,4.118977798359031,0.0017525614757669672,0.002684099368845545,0.04256656789303212,0.06590568279918213,29583.221019420205,29591.014567198086,7.793547777881031,5.68281815330454,0.02634448687235537,0.01936401468212504,1.4205592768169122e6,1.3769708868747666e6,-43588.38994214567,23089.41289734932,-3.0683964163618307,2.3697974633638563,0.40453
168.0,4.127183908537603,4.12865618969617,0.0014722811585672346,0.002684099368845545,0.03567277812654858,0.06590568279918213,29591.380633388202,29598.95113935292,7.570505964718905,5.68281815330454,0.025583483442394844,0.01936401468212504,1.257665139524054e6,1.2189556524467953e6,-38709.48707725876,23089.41289734932,-3.0778850316156356,2.3697974633638563,0.21185
169.0,4.14194563623289,4.142630852006581,0.0006852157736911835,0.002684099368845545,0.016543330933584847,0.06590568279918213,29588.442880235532,29595.764019295435,7.3211390599026345,5.68281815330454,0.024743238735259715,0.01936401468212504,1.3143689734306564e6,1.28086698035955e6,-33501.99307110626,23089.41289734932,-2.5489032188322396,2.3697974633638563,-0.11201
170.0,4.091875931972531,4.095003006606352,0.003127074633821003,0.002684099368845545,0.07642154077515162,0.06590568279918213,29592.95466999446,29600.064108928833,7.109438934374339,5.68281815330454,0.02402409294257764,0.01936401468212504,1.2150135851225615e6,1.1857880255047055e6,-29225.55961785605,23089.41289734932,-2.4053689584802456,2.3697974633638563,1.1354
171.0,4.165105447008216,4.1646527397177815,-0.0004527072904343399,0.002684099368845545,-0.010869047523383071,0.06590568279918213,29590.10454611027,29597.021104508283,6.916558398013876,5.68281815330454,0.023374565599238763,0.01936401468212504,1.2631102531217537e6,1.2376701822650055e6,-25440.07085674815,23089.41289734932,-2.0140815731543213,2.3697974633638563,-0.62707
172.0,4.080647027784052,4.0843171716793725,0.003670143895320166,0.002684099368845545,0.08994024404294519,0.06590568279918213,29593.34636353514,29600.088739151965,6.7423756168245745,5.68281815330454,0.02278341737361786,0.01936401468212504,1.1852682598796957e6,1.1631530067686827e6,-22115.25311101298,23089.41289734932,-1.865843696283377,2.3697974633638563,1.4858
173.0,4.138987132343078,4.139744036801413,0.0007569044583348727,0.002684099368845545,0.018287190419613353,0.06590568279918213,29593.114976086625,29599.700822407092,6.585846320467681,5.68281815330454,0.022254657293730388,0.01936401468212504,1.178596529489111e6,1.159389149977432e6,-19207.379511678824,23089.41289734932,-1.6296823409114136,2.3697974633638563,0.011324
174.0,4.115605978662499,4.117302748368636,0.001696769706136969,0.002684099368845545,0.041227700487702905,0.06590568279918213,29589.138628130204,29595.59701353911,6.458385408906906,5.68281815330454,0.021826878741130238,0.01936401468212504,1.2437126992179225e6,1.2267897978056693e6,-16922.901412253268,23089.41289734932,-1.3606760968907698,2.3697974633638563,0.55864
175.0,4.131821434586241,4.132884521449348,0.0010630868631071877,0.002684099368845545,0.025729254759375746,0.06590568279918213,29593.522973883424,29599.895314637357,6.372340753932804,5.68281815330454,0.021532890016360866,0.01936401468212504,1.1390247966017926e6,1.1235498189807928e6,-15474.977620999794,23089.41289734932,-1.358616394232013,2.3697974633638563,0.18866
176.0,4.09528724544041,4.098100030636417,0.002812785196006473,0.002684099368845545,0.06868346534515149,0.06590568279918213,29594.375017220707,29600.658600090133,6.283582869426027,5.68281815330454,0.021232355357292274,0.01936401468212504,1.109465243260264e6,1.0955077375892457e6,-13957.505671018269,23089.41289734932,-1.2580390197716222,2.3697974633638563,1.1018
177.0,4.095114108388246,4.097853094810611,0.0027389864223650306,0.002684099368845545,0.06688425157078322,0.06590568279918213,29591.570113894504,29597.74849677238,6.178382877875265,5.68281815330454,0.02087886129088585,0.01936401468212504,1.1517766787673603e6,1.1396563911427935e6,-12120.287624566816,23089.41289734932,-1.0523122969930279,2.3697974633638563,1.1079
178.0,4.1238369473863346,4.124971434556697,0.0011344871703622417,0.002684099368845545,0.027510475919307952,0.06590568279918213,29584.108970858073,29590.190029456495,6.081058598421805,5.68281815330454,0.020555152106869173,0.01936401468212504,1.281674543502052e6,1.271206606684718e6,-10467.936817334034,23089.41289734932,-0.8167390754856849,2.3697974633638563,0.37419
179.0,4.1318695094513265,4.1326734386534385,0.0008039292021120303,0.002684099368845545,0.019456790691794734,0.06590568279918213,29584.838046424487,29590.867299450445,6.029253025957587,5.68281815330454,0.020379537033451023,0.01936401468212504,1.2424011070257844e6,1.2326705350729688e6,-9730.571952815633,23089.41289734932,-0.7832069609234249,2.3697974633638563,0.18726
180.0,4.117057590718656,4.1186901850588615,0.001632594340205351,0.002684099368845545,0.03965439647688709,0.06590568279918213,29590.491436587272,29596.487479172276,5.996042585004034,5.68281815330454,0.02026340994658238,0.01936401468212504,1.1095717602013315e6,1.1002434048532401e6,-9328.35534809134,23089.41289734932,-0.8407167235761941,2.3697974633638563,0.5484
181.0,4.117520349140793,4.119166435700074,0.0016460865592815566,0.002684099368845545,0.03997761807358274,0.06590568279918213,29591.872345802156,29597.810905615286,5.938559813130269,5.68281815330454,0.020068212459603628,0.01936401468212504,1.068364198949322e6,1.0599521899938062e6,-8412.008955515921,23089.41289734932,-0.7873727857774224,2.3697974633638563,0.54637
182.0,4.1775729174031415,4.176393979785283,-0.0011789376178583666,0.002684099368845545,-0.028220635310686967,0.06590568279918213,29590.49071971075,29596.35891294975,5.868193238999083,5.68281815330454,0.019831348167167015,0.01936401468212504,1.0821798006999448e6,1.0749328426919736e6,-7246.9580079712905,23089.41289734932,-0.669663026724766,2.3697974633638563,-0.86914
183.0,4.152986487998704,4.153210372886,0.00022388488729596645,0.002684099368845545,0.005390937050793417,0.06590568279918213,29599.85429277311,29605.646398748602,5.792105975491722,5.68281815330454,0.019568021917276402,0.01936401468212504,882466.1111081886,876477.1933721341,-5988.9177360545145,23089.41289734932,-0.6786569660486695,2.3697974633638563,-0.24991
184.0,4.087529393960235,4.091109741058789,0.0035803470985538155,0.002684099368845545,0.0875919596772604,0.06590568279918213,29610.312777937015,29616.02412752831,5.711349591296312,5.68281815330454,0.019288379809185616,0.01936401468212504,672137.0100873698,667474.7199546468,-4662.29013272305,23089.41289734932,-0.6936517499783278,2.3697974633638563,1.3988
185.0,4.230013589357439,4.225905235644563,-0.004108353712875434,0.002684099368845545,-0.09712388922843898,0.06590568279918213,29601.442098570722,29607.034147273058,5.592048702335887,5.68281815330454,0.01889113605923238,0.01936401468212504,851249.7417088583,848644.8091598629,-2604.9325489953626,23089.41289734932,-0.30601272709534555,2.3697974633638563,-2.4102
186.0,4.001081059691734,4.011249569812662,0.010168510120927898,0.002684099368845545,0.25414406679657064,0.06590568279918213,29613.233762957305,29618.645159286596,5.411396329291165,5.68281815330454,0.01827357448567535,0.01936401468212504,609521.4667647699,610111.667488426,590.200723656104,23089.41289734932,0.0968301784002429,2.3697974633638563,5.0098
187.0,4.054523095728879,4.05958567327501,0.005062577546131486,0.002684099368845545,0.12486246659846416,0.06590568279918213,29597.69180158871,29602.976055254498,5.284253665788128,5.68281815330454,0.017853600548352513,0.01936401468212504,919010.6527172396,921617.4721716576,2606.8194544180296,23089.41289734932,0.283654976872188,2.3697974633638563,2.5027
188.0,4.035883282270533,4.041177957510545,0.005294675240011593,0.002684099368845545,0.13118999905846832,0.06590568279918213,29557.747099410997,29563.019550436285,5.272451025288319,5.68281815330454,0.01783779733805688,0.01936401468212504,1.6868399548397595e6,1.6891539251415203e6,2313.9703017608263,23089.41289734932,0.137177821471548,2.3697974633638563,3.1156
189.0,4.0457510833544585,4.050106571193154,0.004355487838695105,0.002684099368845545,0.10765585299142609,0.06590568279918213,29546.220887937583,29551.72264158197,5.501753644388373,5.68281815330454,0.0186208370446269,0.01936401468212504,1.852609933258728e6,1.8499809454766235e6,-2628.9877821044065,23089.41289734932,-0.14190724852047162,2.3697974633638563,2.6317
190.0,4.095626530292566,4.096692169816001,0.0010656395234356353,0.002684099368845545,0.02601896231391764,0.06590568279918213,29534.026748273445,29539.876320931726,5.849572658280522,5.68281815330454,0.019806214398524192,0.01936401468212504,2.031195406924317e6,2.021628893267251e6,-9566.513657065807,23089.41289734932,-0.4709794845170335,2.3697974633638563,0.96709
191.0,4.027661410603597,4.033431300167601,0.005769889564004593,0.002684099368845545,0.14325656940313417,0.06590568279918213,29537.000146821523,29543.01971374458,6.019566923056118,5.68281815330454,0.020379750459201196,0.01936401468212504,1.9077914890305805e6,1.8951681423988233e6,-12623.346631757217,23089.41289734932,-0.6616732858039747,2.3697974633638563,3.2753
192.0,4.066113506732401,4.06906905702239,0.002955550289989617,0.002684099368845545,0.07268735329439312,0.06590568279918213,29530.765179442864,29537.003011450895,6.237832008031546,5.68281815330454,0.021123164164990427,0.01936401468212504,1.9785974952135554e6,1.962065810511477e6,-16531.684702078346,23089.41289734932,-0.8355254033258562,2.3697974633638563,1.7871
193.0,4.032069519888589,4.037227134291748,0.005157614403159094,0.002684099368845545,0.12791481837598886,0.06590568279918213,29519.946858788375,29526.37150392447,6.424645136095933,5.68281815330454,0.021763742214133606,0.01936401468212504,2.1375899898191723e6,2.117924440540236e6,-19665.54927893635,23089.41289734932,-0.9199869653487637,2.3697974633638563,2.998
194.0,4.068027409661376,4.070650916705682,0.002623507044305917,0.002684099368845545,0.06449088907501484,0.06590568279918213,29513.5242242931,29520.11178970718,6.587565414080018,5.68281815330454,0.022320497423542786,0.01936401468212504,2.203437521128586e6,2.18120834121762e6,-22229.179910966195,23089.41289734932,-1.0088409450148856,2.3697974633638563,1.6541
195.0,4.060409472117159,4.063483981158695,0.0030745090415367216,0.002684099368845545,0.0757191870093246,0.06590568279918213,29508.0566260361,29514.801390227472,6.74476419137136,5.68281815330454,0.022857364945613506,0.01936401468212504,2.2503003477332178e6,2.2256882963862293e6,-24612.051346988417,23089.41289734932,-1.0937229499955743,2.3697974633638563,1.8721
196.0,4.053504383121206,4.057220542545518,0.0037161594243118046,0.002684099368845545,0.09167769596564133,0.06590568279918213,29509.479980819513,29516.27167696323,6.791696143718582,5.68281815330454,0.023015302703175484,0.01936401468212504,2.162014585947263e6,2.137250411934523e6,-24764.174012740143,23089.41289734932,-1.1454212276690072,2.3697974633638563,2.0978
197.0,4.092848216053222,4.094258510144596,0.0014102940913742756,0.002684099368845545,0.034457522412942976,0.06590568279918213,29504.95146044291,29511.822235521893,6.87077507898357,5.68281815330454,0.023286854371528696,0.01936401468212504,2.1985240197655144e6,2.172910870738727e6,-25613.149026787374,23089.41289734932,-1.165015655799802,2.3697974633638563,0.89478
198.0,4.0779829038655775,4.0803774765671,0.002394572701522435,0.002684099368845545,0.058719537525588596,0.06590568279918213,29507.3766547658,29514.245876048346,6.8692212825444585,5.68281815330454,0.023279674648525542,0.01936401468212504,2.0969697880605222e6,2.0720954997696462e6,-24874.288290875964,23089.41289734932,-1.1862015577192497,2.3697974633638563,1.3038
199.0,4.133409431827524,4.1333010164953174,-0.00010841533220684596,0.002684099368845545,-0.0026229032955709824,0.06590568279918213,29512.033240537065,29518.859692777263,6.826452240198705,5.68281815330454,0.0231310807512308,0.01936401468212504,1.958742014291164e6,1.9353321336716802e6,-23409.880619483767,23089.41289734932,-1.1951487459136068,2.3697974633638563,-0.078976
200.0,4.0725463965087725,4.075757442716787,0.0032110462080146007,0.002684099368845545,0.07884615411054124,0.06590568279918213,29520.192437573853,29526.958245618454,6.765808044601727,5.68281815330454,0.022919254537074357,0.01936401468212504,1.7595274490435154e6,1.7378282516430272e6,-21699.197400488192,23089.41289734932,-1.2332400618293249,2.3697974633638563,1.4977
201.0,4.053862134209437,4.058347644584929,0.004485510375491941,0.002684099368845545,0.11064782735554678,0.06590568279918213,29522.9696478869,29529.646436164778,6.676788277876767,5.68281815330454,0.022615571392407864,0.01936401468212504,1.67636460904005e6,1.6568345775519873e6,-19530.031488062814,23089.41289734932,-1.1650228943479337,2.3697974633638563,2.1259
202.0,4.126941104159269,4.127204095163572,0.00026299100430282607,0.002684099368845545,0.006372540767247076,0.06590568279918213,29510.26571735433,29516.867305560685,6.601588206354791,5.68281815330454,0.02237048039344676,0.01936401468212504,1.8996071914869333e6,1.881862282199351e6,-17744.909287582384,23089.41289734932,-0.934135718537284,2.3697974633638563,0.089321
203.0,4.086226867598273,4.0885919428401,0.0023650752418271637,0.002684099368845545,0.057879195611507096,0.06590568279918213,29513.2694558801,29519.809539114805,6.5400832347040705,5.68281815330454,0.022159805928926152,0.01936401468212504,1.798586963440835e6,1.7822832630805038e6,-16303.700360331219,23089.41289734932,-0.9064727306341077,2.3697974633638563,1.1053
204.0,4.079445129187936,4.082400274808784,0.0029551456208487537,0.002684099368845545,0.07243989138878336,0.06590568279918213,29519.996509169792,29526.48959490299,6.493085733196494,5.68281815330454,0.021995550477722947,0.01936401468212504,1.6315306855965753e6,1.6163344360692413e6,-15196.249527334003,23089.41289734932,-0.9314105864810897,2.3697974633638563,1.3141
205.0,4.026571751975191,4.032974372282044,0.006402620306852569,0.002684099368845545,0.1590092192871475,0.06590568279918213,29514.767964384577,29521.19462458362,6.4266601990420895,5.68281815330454,0.02177438835635479,0.01936401468212504,1.708664304200555e6,1.6949282721600155e6,-13736.03204053943,23089.41289734932,-0.8039046644078053,2.3697974633638563,3.1926
206.0,4.108250323662376,4.109203605310512,0.0009532816481359063,0.002684099368845545,0.023204078939524933,0.06590568279918213,29499.094139653,29505.49025738937,6.3961177363707975,5.68281815330454,0.02168242084346945,0.01936401468212504,1.9844187356741992e6,1.9713843636622739e6,-13034.372011925327,23089.41289734932,-0.6568357664440688,2.3697974633638563,0.52137
207.0,4.0763227905175885,4.078872893731346,0.002550103213757815,0.002684099368845545,0.06255891264769092,0.06590568279918213,29495.349927350664,29501.7527087654,6.402781414737547,5.68281815330454,0.021707765564769003,0.01936401468212504,2.0092043803087578e6,1.9961357116536268e6,-13068.668655131012,23089.41289734932,-0.6504399842649521,2.3697974633638563,1.3521
208.0,4.076408021340973,4.0792448426516605,0.0028368213106872986,0.002684099368845545,0.06959120126925124,0.06590568279918213,29502.564019568938,29508.9764842721,6.412464703164005,5.68281815330454,0.02173527934355347,0.01936401468212504,1.8199924274363555e6,1.8068634653414923e6,-13128.962094863178,23089.41289734932,-0.7213745451324024,2.3697974633638563,1.3591
