Time, Current
410,15.7089
411,5.1189
412,13.3458
413,11.6202
414,8.7552
415,2.69451
416,1.30917
417,-0.0267837
418,-0.50079
419,-0.96129
420,-2.30484
421,-11.4621
422,-11.2383
423,-9.663
424,-8.0763
425,-6.4797
426,-4.875
427,-3.2643
428,-1.6491
429,-0.16239
430,0.091176
431,0.091176
432,0.091176
433,0.091176
434,0.091176
435,0.091176
436,0.091176
437,0.091176
438,0.091176
439,0.091176
440,0.091176
441,0.091176
442,0.091176
443,0.091176
444,0.091176
445,0.091176
446,0.091176
447,0.091176
448,1.36674
449,4.1235
450,6.8151
451,9.5124
452,12.2178
453,14.9343
454,17.664
455,20.4102
456,10.5057
457,10.3938
458,18.786
459,13.3449
460,6.8964
461,11.8344
462,4.8648
463,6.5607
464,6.6675
465,1.72626
466,3.3876
467,3.3999
468,0.89823
469,0.068715
470,5.0154
471,2.55195
472,-0.50277
473,1.6881
474,1.68054
475,0.85581
476,2.47293
477,2.47293
478,2.47293
479,2.47293
480,2.47293
481,0.84546
482,3.2661
483,3.2781
484,4.9314
485,0.058416
486,0.84546
487,2.45343
488,2.45343
489,0.8352
490,0.82506
491,1.61373
492,-3.7599
493,-6.2511
494,-7.9305
495,-8.37
496,-9.4356
497,-10.3989
498,-8.166
499,-8.7507
500,-7.158
501,-4.9041
502,-3.9132
503,-2.5635
504,-1.01487
505,0.0295494
506,0.091176
507,0.091176
508,0.091176
509,0.091176
510,0.091176
511,0.26412
512,1.46271
513,2.40645
514,1.7943
515,3.9528
516,2.87361
517,2.71944
518,4.3155
519,7.0734
520,7.8423
521,7.6434
522,6.6339
523,6.1704
524,5.5431
525,6.3012
526,6.6018
527,5.7945
528,5.4309
529,3.852
530,2.16786
531,1.59636
532,1.59636
533,1.59636
534,1.59636
535,1.59636
536,5.1189
537,2.83464
538,2.85924
539,-0.47118
540,-0.46689
541,0.44646
542,1.59636
543,1.59636
544,-1.24644
545,-3.855
546,-10.3329
547,-8.7507
548,-7.158
549,-5.5566
550,-3.9483
551,-2.33472
552,-0.7179
553,0.091176
554,0.091176
555,0.091176
556,0.091176
557,0.091176
558,0.091176
559,0.091176
560,0.091176
561,0.091176
562,0.091176
563,0.091176
564,0.091176
565,0.091176
566,0.091176
567,0.091176
568,0.091176
569,1.36674
570,4.1235
571,6.8151
572,8.9019
573,5.9433
574,5.8812
575,4.8201
576,1.04532
577,1.04532
578,3.0507
579,1.89537
580,1.08984
581,0.271533
582,-0.61377
583,0.65121
584,-0.061431
585,2.58282
586,1.44177
587,0.6552
588,-0.32961
589,0.63528
590,1.01391
591,1.39881
592,2.58282
593,3.4587
594,4.8594
595,4.2078
596,5.7642
597,5.082
598,1.79748
599,1.80666
600,3.3102
601,3.375
602,3.4398
603,1.92753
604,1.41339
605,1.41339
606,2.46279
607,6.8133
608,9.4281
609,6.9399
610,4.7181
611,4.8147
612,-2.59503
613,-11.7603
614,-10.1895
615,-8.6064
616,-7.0128
617,-5.4105
618,-3.8016
619,-2.18784
620,-0.57255
621,0.091176
622,0.091176
623,0.091176
624,0.091176
625,0.091176
626,0.091176
627,0.091176
628,0.091176
629,0.091176
630,0.091176
631,0.091176
632,0.091176
633,0.091176
634,0.091176
635,0.091176
636,0.091176
637,0.091176
638,0.091176
639,0.091176
640,0.091176
641,0.091176
642,0.091176
643,0.091176
644,0.091176
645,0.091176
646,0.56412
647,2.13816
648,5.1018
649,5.5581
650,6.7296
651,5.4021
652,5.2938
653,9.3306
654,10.1298
655,7.8153
656,7.3275
657,7.2018
658,8.1276
659,6.1818
660,3.3909
661,4.0365
662,2.27712
663,2.28717
664,1.68816
665,2.90862
666,2.31741
667,1.71153
668,-0.8943
669,-0.88119
670,-6.3282
671,-6.8874
672,-8.3424
673,-5.0739
674,-3.9981
675,-5.4528
676,-4.2273
677,-2.99697
678,-1.44573
679,-0.46701
680,-0.191697
681,0.091176
682,0.091176
683,0.091176
684,0.091176
685,0.091176
686,0.091176
687,0.091176
688,0.091176
689,0.091176
690,0.091176
691,0.091176
692,0.091176
693,0.091176
694,0.32526
695,1.24572
696,1.272
697,3.0216
698,5.4015
699,5.6106
700,7.0611
701,4.4298
702,7.3881
703,2.16231
704,0.254352
705,1.01391
706,7.8711
707,5.4675
708,5.2959
709,8.0106
710,6.4515
711,1.41339
712,-0.42669
713,4.5057
714,4.6314
715,2.55717
716,-2.63718
717,-2.18097
718,-2.75706
719,-6.8235
720,-7.1661
721,-5.8578
722,-4.5429
723,-3.0243
724,-1.16442
725,-0.66975
726,-0.182238
727,-0.193539
728,0.117486
729,1.34172
730,4.0422
731,6.2802
732,8.0832
733,5.4021
734,7.8423
735,8.8881
736,8.0988
737,10.2828
738,9.6273
739,9.1902
740,7.3605
741,7.6671
742,5.4423
743,4.9314
744,3.7299
745,4.4304
746,3.8352
747,1.8801
748,-0.040851
749,1.20015
750,0.5436
751,-0.93156
752,-1.78263
753,-4.2267
754,-6.7062
755,-6.1698
756,-7.1754
757,-6.2934
758,-3.312
759,-4.6341
760,-4.9152
761,-3.6039
762,-2.08995
763,-0.36558
764,0.170142
765,-0.032067
766,0.080316
767,1.1469
768,3.879
769,6.5703
770,9.2667
771,10.4829
772,7.5525
773,4.8321
774,5.9787
775,6.8103
776,7.7334
777,7.6743
778,11.532
779,10.5588
780,7.9755
781,5.0094
782,3.7902
783,5.8359
784,1.90494
785,1.90494
786,1.23573
787,-0.039018
788,0.55428
789,1.85547
790,1.85547
791,1.20015
792,-1.37985
793,1.15959
794,1.7907
795,1.7907
796,1.7907
797,1.7907
798,1.7907
799,2.42985
800,4.3785
801,5.1075
802,12.0483
803,9.0708
804,9.3885
805,9.7086
806,2.26395
807,6.8964
808,5.4543
809,4.7328
810,1.59189
811,0.79524
812,2.35746
813,1.57032
814,0.028431
815,-1.04133
816,1.50687
817,-1.03194
818,-1.02366
819,1.43196
820,-0.00293634
821,1.40544
822,-2.98167
823,-1.47048
824,1.30293
825,1.98903
826,1.98903
827,1.98903
828,-0.027885
829,1.27818
830,1.95513
831,0.5913
832,-0.49854
833,-1.86033
834,-0.93627
835,-1.79391
836,-5.079
837,-5.9487
838,-5.1711
839,-4.1379
840,-3.2361
841,1.18737
842,5.2959
843,5.0568
844,3.7578
845,4.3596
846,4.4847
847,4.6104
848,5.8461
849,7.2081
850,7.5138
851,5.334
852,1.71936
853,2.95833
854,2.98329
855,3.0084
856,5.5947
857,3.7599
858,6.4587
859,2.56584
860,2.57643
861,2.58708
862,1.24776
863,-2.77053
864,-1.37589
865,-0.91947
866,-3.8442
867,-2.08668
868,-0.85404
869,3.2751
870,3.3183
871,3.9525
872,2.82237
873,4.6602
874,6.0003
875,5.5293
876,3.7149
877,5.7258
878,5.8581
879,3.2631
880,1.25379
881,1.24776
882,1.24173
883,-0.49605
884,-0.49332
885,1.18845
886,1.83102
887,-0.48957
888,-0.48633
889,-1.33965
890,4.2066
891,4.9119
892,3.7149
893,3.1092
894,0.53655
895,3.1092
896,1.83102
897,1.83102
898,-0.046008
899,-0.048396
900,-0.91701
901,-0.054156
902,1.10334
903,1.71153
904,1.71153
905,0.48642
906,1.08684
907,1.68816
908,-0.058482
909,-0.060138
910,1.6419
911,3.4344
912,1.06512
913,-0.060663
914,-2.45982
915,-3.135
916,-3.7137
917,-1.11912
918,1.35009
919,1.85283
920,5.9856
921,5.6919
922,4.7787
923,2.64063
924,2.66463
925,4.4118
926,2.7492
927,2.18754
928,2.19744
929,2.79792
930,-0.062163
931,0.44646
932,1.59636
933,1.59636
934,-0.06441
935,0.43194
936,0.42624
937,1.54401
938,2.67666
939,4.431
940,1.59636
941,-0.46002
942,1.56633
943,-0.84282
944,3.7851
945,5.0121
946,4.5453
947,-0.87048
948,-3.1968
949,-6.3045
950,-5.4423
951,-8.6241
952,-7.3515
953,-5.751
954,-4.1436
955,-2.5305
956,-0.91401
957,0.08568
958,0.091176
959,0.091176
960,0.56412
961,3.0642
962,5.7543
963,8.4489
964,11.1507
965,9.6792
966,5.6919
967,7.4259
968,6.4911
969,5.8194
970,6.6018
971,9.7182
972,12.1683
973,9.1851
974,5.6601
975,3.8052
976,2.52363
977,1.87188
978,1.87188
979,-2.2836
980,0.52617
981,-0.049917
982,-0.48288
983,-0.054813
984,-0.8943
985,-0.059598
986,-0.87318
987,-3.5952
988,-6.3045
989,-0.76521
990,1.34313
991,2.85138
992,4.9641
993,4.0542
994,0.38583
995,1.43478
996,2.49807
997,-0.070308
998,1.42764
999,1.42764
1000,5.7177
1001,4.2417
1002,4.9059
1003,2.71284
1004,3.3183
1005,3.9525
1006,2.22717
1007,1.04901
1008,-0.86778
1009,-2.4141
1010,-0.44889
1011,-0.81684
1012,-0.069933
1013,-0.43251
1014,-0.78075
1015,-0.41916
1016,-2.75706
1017,-8.2503
1018,-7.6416
1019,-6.0426
1020,-4.4361
1021,-2.82411
1022,-1.2081
1023,0.0295494
1024,0.091176
1025,0.091176
1026,0.091176
1027,0.091176
1028,0.091176
1029,0.091176
1030,0.091176
1031,0.091176
1032,0.091176
1033,0.091176
1034,0.091176
1035,0.091176
1036,0.091176
1037,0.091176
1038,0.091176
1039,0.091176
1040,0.091176
1041,0.091176
1042,0.091176
1043,0.091176
1044,0.091176
1045,0.091176
1046,0.091176
1047,0.091176
1048,0.091176
1049,0.091176
1050,0.091176
1051,0.091176
1052,0.091176
1053,0.26412
1054,1.90875
1055,4.6941
1056,7.3866
1057,10.0854
1058,11.9979
1059,7.2345
1060,7.8504
1061,9.9777
1062,7.605
1063,6.9042
1064,6.0522
1065,6.2598
1066,7.0818
1067,3.5664
1068,5.5074
1069,4.9899
1070,4.4304
1071,-0.043494
1072,-0.93156
1073,-0.91947
1074,1.75086
1075,-1.75422
1076,-6.1362
1077,-6.4386
1078,-2.52705
1079,-2.08572
1080,-7.149
1081,-7.1661
1082,-5.2701
1083,-1.7097
1084,-0.36891
1085,-0.51096
1086,-0.32415
1087,-0.157281
1088,-0.147153
1089,0.35457
1090,0.95847
1091,0.97878
1092,-0.0046605
1093,0.35457
1094,-0.39672
1095,-0.82926
1096,-1.6038
1097,-0.32799
1098,-0.6531
1099,-0.303
1100,0.0295494
1101,0.092889
1102,0.149994
1103,0.40302
1104,1.4286
1105,4.368
1106,6.5883
1107,8.0742
1108,4.5354
1109,2.51985
1110,6.2136
1111,9.3075
1112,9.5256
1113,6.0024
1114,2.28867
1115,1.81587
1116,1.82508
1117,2.83749
1118,5.4621
1119,4.0542
1120,5.7945
1121,5.4309
1122,4.431
1123,1.01733
1124,1.01211
1125,2.73705
1126,3.9357
1127,4.0029
1128,2.85924
1129,4.1043
1130,2.93343
1131,3.5814
1132,2.36823
1133,1.75086
1134,1.75086
1135,1.1256
1136,1.11999
1137,1.73508
1138,-0.054813
1139,1.09782
1140,-0.47529
1141,-0.88119
1142,-2.45982
1143,-3.135
1144,-6.1698
1145,-4.0422
1146,-6.6471
1147,-3.2673
1148,-4.1202
1149,-5.9454
1150,-4.3386
1151,-2.72625
1152,-1.11006
1153,0.054645
1154,0.091176
1155,0.091176
1156,0.091176
1157,0.091176
1158,0.091176
1159,0.091176
1160,0.091176
1161,0.091176
1162,0.091176
1163,0.091176
1164,0.091176
1165,0.091176
1166,0.091176
1167,0.091176
1168,0.091176
1169,0.612
1170,3.1458
1171,5.8359
1172,8.5308
1173,11.2329
1174,13.9449
1175,12.6759
1176,11.043
1177,4.1478
1178,-0.81096
1179,-0.79599
1180,-7.5264
1181,-8.847
1182,-7.2549
1183,-5.6538
1184,-4.0458
1185,-2.43261
1186,-0.81597
1187,0.091821
1188,0.091176
1189,0.091176
1190,0.091176
1191,0.091176
1192,0.091176
1193,0.091176
1194,0.091176
1195,0.091176
1196,0.091176
1197,0.096912
1198,0.39102
1199,1.37715
1200,3.8181
1201,6.7335
1202,6.2136
1203,3.3549
1204,1.09773
1205,-0.242322
1206,1.37031
1207,1.69527
1208,0.80775
1209,3.6477
1210,6.0105
1211,6.621
1212,7.6653
1213,6.0426
1214,7.3656
1215,3.7761
1216,2.85138
1217,1.36404
1218,-0.071601
1219,-0.071673
1220,2.8098
1221,2.85138
1222,2.3811
1223,0.86838
1224,0.35859
1225,0.35385
1226,1.34313
1227,0.84501
1228,-3.3804
1229,-1.01784
1230,-0.069741
1231,2.99034
1232,2.12928
1233,2.15187
1234,-0.70038
1235,-5.0835
1236,-4.5345
1237,-5.049
1238,-4.9818
1239,-2.44743
1240,-1.88541
1241,-1.32186
1242,-0.56841
1243,-0.31029
1244,0.0648
1245,0.091176
1246,0.091176
1247,0.091176
1248,0.091176
1249,0.091176
1250,0.091176
1251,0.091176
1252,0.212208
1253,0.143805
1254,0.143805
1255,0.143805
1256,0.143805
1257,0.33966
1258,0.95568
1259,1.08378
1260,1.36776
1261,2.08593
1262,3.2772
1263,4.7274
1264,1.82616
1265,-1.13217
1266,-1.01136
1267,-0.76767
1268,2.80017
1269,5.6499
1270,9.4248
1271,11.679
1272,11.649
1273,8.2629
1274,5.2842
1275,3.4074
1276,5.5896
1277,4.6944
1278,4.2606
1279,3.7851
1280,1.55889
1281,-0.83997
1282,-0.8256
1283,1.48527
1284,1.48527
1285,1.48527
1286,1.48527
1287,1.48527
1288,4.2417
1289,2.08008
1290,3.7851
1291,2.70075
1292,3.3039
1293,3.9357
1294,2.81013
1295,2.23713
1296,3.4491
1297,2.8839
1298,6.6255
1299,6.8361
1300,5.0682
1301,6.5073
1302,2.58708
1303,1.24776
1304,-3.2205
1305,-12.6585
1306,-11.0955
1307,-9.5193
1308,-7.9314
1309,-6.3339
1310,-4.7289
1311,-3.1176
1312,-1.50213
1313,-0.084045
1314,0.091176
1315,0.091176
1316,0.091176
1317,0.091176
1318,0.091176
1319,0.091176
1320,0.091176
1321,0.091176
1322,0.091176
1323,0.091176
1324,0.091176
1325,0.091176
1326,0.091176
1327,0.091176
1328,0.091176
1329,0.091176
1330,0.091176
1331,0.091176
1332,0.091176
1333,0.091176
1334,0.091176
1335,0.091176
1336,0.091176
1337,0.091176
1338,0.35931
1339,2.65692
1340,5.3463
1341,8.0403
1342,5.8692
1343,7.0725
1344,7.2345
1345,7.1523
1346,6.3987
1347,4.9056
1348,6.0918
1349,4.3389
1350,2.39271
1351,2.93493
1352,-0.42519
1353,-0.41916
1354,-0.75258
1355,-1.06665
1356,-0.717
1357,-0.38631
1358,-2.49963
1359,-2.07579
1360,-1.96056
1361,-1.84443
1362,-2.87457
1363,-5.4201
1364,-4.1034
1365,-2.6154
1366,-1.4274
1367,-0.36216
1368,0.091176
1369,0.091176
