Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Average Concentration (P2D) (c/c_max),Average Concentration (sP2D) (c/c_max),First Position Concentration (P2D) (c/c_max),First Position Concentration (sP2D) (c/c_max),Concentration Error (c/c_max),average Concentration Error (c/c_max),Concentration Error Percentage (%),average Concentration Error Percentage (%),Negative Stress (P2D) (σ/E),Negative Stress (sP2D) (σ/E),Negative Stress Error (σ/E),average Negative Stress Error (σ/E),Negative Stress Error Percentage (%),average Negative Stress Error Percentage (%),Positive Stress (P2D) (σ/E),Positive Stress (sP2D) (σ/E),Positive Stress Error (σ/E),average Positive Stress Error (σ/E),Positive Stress Error Percentage (%),average Positive Stress Error Percentage (%),Current (A)
753.9999999999885,3.5156945858277924,3.539950114001809,0.02425552817401666,0.026529595472571273,0.6899213677943968,0.7383952033733268,0.5531220259759577,0.5518508941008997,0.6532757760749319,0.6198588724141537,-0.001271131875058007,0.0008860649207788179,-0.22981038818968647,0.15268723918731106,0.001598428558703403,0.0015354665348605687,-6.296202384283435e-5,0.00010933081883118292,-3.9389951774827674,7.613988998129413,0.0014937011068677727,0.0014909341420647761,-2.7669648029965757e-6,1.982927813457649e-5,-0.18524220075050907,1.8862677387519349,7.825961430079507
754.9999999999885,3.415093556685004,3.454040670652948,0.038947113967943814,0.026529595472571273,1.140440615212585,0.7383952033733268,0.5529536653136361,0.5516823786455683,0.6529901697892047,0.6195769769067995,-0.0012712866680677504,0.0008860649207788179,-0.22990835359535503,0.15268723918731106,0.0015744232566431125,0.001510562458706523,-6.386079793658942e-5,0.00010933081883118292,-4.056139139658636,7.613988998129413,0.001483176536057204,0.0014766119564905522,-6.564579566651751e-6,1.982927813457649e-5,-0.44260271161669484,1.8862677387519349,15.131245655738505
755.9999999999885,3.519157170849843,3.540595398899652,0.021438228049809105,0.026529595472571273,0.6091864332570283,0.7383952033733268,0.551042547732971,0.549748040751803,0.6516566142817333,0.6180908084892405,-0.0012945069811680643,0.0008860649207788179,-0.2349196058441875,0.15268723918731106,0.0017097860856363218,0.0016530329954830615,-5.675309015326039e-5,0.00010933081883118292,-3.319309393732661,7.613988998129413,0.0015082546513237073,0.0015085713128189825,3.166614952752108e-7,1.982927813457649e-5,0.02099522749671585,1.8862677387519349,7.432782854891085
756.9999999999884,3.5228450955640565,3.543170368192287,0.020325272628230362,0.026529595472571273,0.5769561839044189,0.7383952033733268,0.5499157336878286,0.5486083057653914,0.650824812450447,0.6172300800538866,-0.0013074279224372098,0.0008860649207788179,-0.23775059383541827,0.15268723918731106,0.001770759841590817,0.001720757087479437,-5.000275411138006e-5,0.00010933081883118292,-2.82380212928584,7.613988998129413,0.0015280570727967328,0.0015346090331045256,6.5519603077927435e-6,1.982927813457649e-5,0.4287771984721089,1.8862677387519349,7.033109557803679
757.9999999999884,3.5176184037612797,3.5408372014737006,0.02321879771242097,0.026529595472571273,0.660071532705021,0.7383952033733268,0.5508175275296079,0.5495223029360038,0.6512310829974326,0.6178425416410084,-0.001295224593604094,0.0008860649207788179,-0.23514585663479498,0.15268723918731106,0.0016467618448916086,0.0015977505389851245,-4.901130590648402e-5,0.00010933081883118292,-2.9762230682306092,7.613988998129413,0.0015087388776990204,0.0015105407029083497,1.8018252093293143e-6,1.982927813457649e-5,0.11942591497856013,1.8862677387519349,7.470504876903197
758.9999999999884,3.514601946719613,3.5386990267816802,0.024097080062067455,0.026529595472571273,0.685627573972031,0.7383952033733268,0.5510185892927559,0.5497259757801436,0.6511863415761241,0.6178952894123334,-0.0012926135126123395,0.0008860649207788179,-0.2345861896005063,0.15268723918731106,0.0015893508584931566,0.0015414257647264906,-4.792509376666597e-5,0.00010933081883118292,-3.015387918316736,7.613988998129413,0.0014928295022781563,0.0014894508512178488,-3.378651060307507e-6,1.982927813457649e-5,-0.2263253141200293,1.8862677387519349,7.7535163745022455
759.9999999999883,3.4190400105759533,3.4570469852469943,0.03800697467104097,0.026529595472571273,1.1116270810951556,0.7383952033733268,0.5508484690530878,0.5495561839234928,0.6508979414014219,0.617609900871988,-0.0012922851295950055,0.0008860649207788179,-0.2345990235420736,0.15268723918731106,0.001565659696329755,0.0015162266000229758,-4.943309630677916e-5,0.00010933081883118292,-3.1573333862180286,7.613988998129413,0.0014815044754100224,0.0014742241866469133,-7.280288763109044e-6,1.982927813457649e-5,-0.49141186435458767,1.8862677387519349,14.630020568362516
760.9999999999883,3.5135280633254773,3.5355483678357507,0.02202030451027337,0.026529595472571273,0.6267291484056523,0.7383952033733268,0.5490300558247779,0.5477166832761855,0.6496001649920178,0.6161781278586193,-0.0013133725485924286,0.0008860649207788179,-0.2392168761361198,0.15268723918731106,0.0016898636227382958,0.0016467671577384193,-4.309646499987656e-5,0.00010933081883118292,-2.5502924863275065,7.613988998129413,0.0015040456676690922,0.0015028889381028326,-1.1567295662596056e-6,1.982927813457649e-5,-0.07690787528095855,1.8862677387519349,7.656866160208278
761.9999999999882,3.511365606277539,3.5330267896695404,0.021661183392001515,0.026529595472571273,0.6168877246298747,0.7383952033733268,0.5478969511973035,0.5465713866350912,0.6487435792729515,0.6152962429522096,-0.0013255645622123335,0.0008860649207788179,-0.24193683854520734,0.15268723918731106,0.0017491947564285436,0.0017122754618705393,-3.691929455800435e-5,0.00010933081883118292,-2.1106451652865186,7.613988998129413,0.0015229760940234857,0.001527707655208831,4.731561185345378e-6,1.982927813457649e-5,0.31067862482629444,1.8862677387519349,7.603818818212749
762.9999999999882,3.511070011881841,3.534582816533223,0.02351280465138217,0.026529595472571273,0.6696763257870761,0.7383952033733268,0.5485652287307506,0.5472495175253305,0.6489905323070361,0.6157211797656686,-0.001315711205420178,0.0008860649207788179,-0.23984589917673427,0.15268723918731106,0.0016451462125937177,0.0016092439880399042,-3.590222455381346e-5,0.00010933081883118292,-2.1823120813809274,7.613988998129413,0.0015079433848918871,0.0015090470055892512,1.1036206973640775e-6,1.982927813457649e-5,0.07318714405469555,1.8862677387519349,7.720688359239853
