Position,Normalized_Position,Conc_P2D_t100s_(c_cmax),Conc_sP2D_t100s_(c_cmax),Conc_Error_t100s_(c_cmax),Stress_P2D_t100s_(sigma_E),Stress_sP2D_t100s_(sigma_E),Stress_Error_t100s_(sigma_E),Current_t100s,Conc_P2D_t200s_(c_cmax),Conc_sP2D_t200s_(c_cmax),Conc_Error_t200s_(c_cmax),Stress_P2D_t200s_(sigma_E),Stress_sP2D_t200s_(sigma_E),Stress_Error_t200s_(sigma_E),Current_t200s,Conc_P2D_t300s_(c_cmax),Conc_sP2D_t300s_(c_cmax),Conc_Error_t300s_(c_cmax),Stress_P2D_t300s_(sigma_E),Stress_sP2D_t300s_(sigma_E),Stress_Error_t300s_(sigma_E),Current_t300s,Conc_P2D_t400s_(c_cmax),Conc_sP2D_t400s_(c_cmax),Conc_Error_t400s_(c_cmax),Stress_P2D_t400s_(sigma_E),Stress_sP2D_t400s_(sigma_E),Stress_Error_t400s_(sigma_E),Current_t400s,Conc_P2D_t500s_(c_cmax),Conc_sP2D_t500s_(c_cmax),Conc_Error_t500s_(c_cmax),Stress_P2D_t500s_(sigma_E),Stress_sP2D_t500s_(sigma_E),Stress_Error_t500s_(sigma_E),Current_t500s,Conc_P2D_t600s_(c_cmax),Conc_sP2D_t600s_(c_cmax),Conc_Error_t600s_(c_cmax),Stress_P2D_t600s_(sigma_E),Stress_sP2D_t600s_(sigma_E),Stress_Error_t600s_(sigma_E),Current_t600s,Conc_P2D_t700s_(c_cmax),Conc_sP2D_t700s_(c_cmax),Conc_Error_t700s_(c_cmax),Stress_P2D_t700s_(sigma_E),Stress_sP2D_t700s_(sigma_E),Stress_Error_t700s_(sigma_E),Current_t700s,Conc_P2D_t800s_(c_cmax),Conc_sP2D_t800s_(c_cmax),Conc_Error_t800s_(c_cmax),Stress_P2D_t800s_(sigma_E),Stress_sP2D_t800s_(sigma_E),Stress_Error_t800s_(sigma_E),Current_t800s,Conc_P2D_t900s_(c_cmax),Conc_sP2D_t900s_(c_cmax),Conc_Error_t900s_(c_cmax),Stress_P2D_t900s_(sigma_E),Stress_sP2D_t900s_(sigma_E),Stress_Error_t900s_(sigma_E),Current_t900s,Conc_P2D_t1000s_(c_cmax),Conc_sP2D_t1000s_(c_cmax),Conc_Error_t1000s_(c_cmax),Stress_P2D_t1000s_(sigma_E),Stress_sP2D_t1000s_(sigma_E),Stress_Error_t1000s_(sigma_E),Current_t1000s
0.0,0.0,0.8993120386487936,0.8993200346185627,7.995969769081235e-6,3.140542265196238e-5,3.136084143348287e-5,4.4581218479508545e-8,0.0573272307769459,0.8980208808653916,0.8980293442231501,8.463357758503598e-6,3.10193033101819e-5,3.0989572596994285e-5,2.9730713187612538e-8,0.2779951646901301,0.8967303208142521,0.8967399534084189,9.632594166864017e-6,2.8512156683927078e-5,2.8500226461367665e-5,1.1930222559412308e-8,0.5093871819094901,0.8955499129508854,0.8955593939778277,9.481026942315118e-6,2.4040346278536556e-5,2.4066603675622826e-5,2.6257397086269888e-8,0.23420749382537837,0.8940993661527201,0.8941116722910837,1.2306138363560315e-5,2.7748151521774795e-5,2.7734540058445026e-5,1.3611463329769343e-8,0.3044559040163331,0.8928022640534354,0.892815428822177,1.3164768741580346e-5,2.5042249232376028e-5,2.504843722571393e-5,6.187993337903469e-9,0.32688663537432194,0.8915114307726296,0.8915263805980902,1.4949825460575106e-5,2.6641461107923262e-5,2.6623266265518873e-5,1.8194842404389432e-8,0.3650901579621655,0.8902215220418287,0.8902377686433064,1.624660147769852e-5,2.4859516911864468e-5,2.484952862228469e-5,9.988289579777204e-9,0.3071231971122636,0.8887765162173947,0.8887947355836363,1.8219366241578605e-5,2.732736123429033e-5,2.7313962534750354e-5,1.339869953997778e-8,0.23451981948199407,0.8874545451131357,0.8874742232268391,1.9678113703403e-5,2.792888911112752e-5,2.7915100628060947e-5,1.3788483066573e-8,0.37012574449622326
0.049305555555555554,0.05,0.89930813810277,0.8993156544740675,7.516371297477953e-6,3.1470767820736816e-5,3.143041044842189e-5,4.0357372314927295e-8,0.0573272307769459,0.8980138591481354,0.8980217439045252,7.884756389797687e-6,3.108744879621124e-5,3.106081396854447e-5,2.663482766677598e-8,0.2779951646901301,0.8967201471792562,0.8967290497147482,8.902535492016916e-6,2.858077074285921e-5,2.857145801520391e-5,9.312727655301284e-9,0.5093871819094901,0.895536699664768,0.8955453696948559,8.670030087865044e-6,2.410469616980825e-5,2.413170045008846e-5,2.70042802802097e-8,0.23420749382537837,0.8940827953518359,0.8940940700389299,1.1274687094053881e-5,2.7818826976075218e-5,2.7807823114396507e-5,1.100386167871131e-8,0.3044559040163331,0.89278239892266,0.8927943907863324,1.1991863672400349e-5,2.511079384700396e-5,2.511900357264405e-5,8.209725640090728e-9,0.32688663537432194,0.8914884471640809,0.8915020586926743,1.3611528593360234e-5,2.671024557591466e-5,2.66950210753467e-5,1.5224500567959115e-8,0.3650901579621655,0.8901952113048903,0.890209968197666,1.4756892775635855e-5,2.49281460565461e-5,2.4920676972744533e-5,7.46908380156518e-9,0.3071231971122636,0.8887466353141567,0.8887631764399314,1.6541125774760523e-5,2.7400802068151118e-5,2.739010538674864e-5,1.0696681402476904e-8,0.23451981948199407,0.8874213137951626,0.887439151417944,1.783762278140255e-5,2.8001691694584136e-5,2.799065134858456e-5,1.1040345999575646e-8,0.37012574449622326
0.09861111111111111,0.1,0.8992963425019399,0.8993025232520853,6.180750145357017e-6,3.1668110833951936e-5,3.163897727061164e-5,2.9133563340294803e-8,0.0573272307769459,0.8979926557441716,0.8979989572647807,6.301520609097722e-6,3.129301310672518e-5,3.1274429553849995e-5,1.8583552875182994e-8,0.2779951646901301,0.8966894357410464,0.8966963589818263,6.92324077988804e-6,2.8787710935455655e-5,2.878503410845568e-5,2.6768269999744823e-9,0.5093871819094901,0.8954968245525746,0.8955033215242724,6.496971697744769e-6,2.429862308265276e-5,2.4326904894159428e-5,2.8281811506666724e-8,0.23420749382537837,0.8940327863220174,0.8940412930806834,8.506758665927094e-6,2.8031955902201398e-5,2.8027575278560233e-5,4.380623641165004e-9,0.3044559040163331,0.8927224520837276,0.8927313109480391,8.858864311567238e-6,2.5317496811240623e-5,2.5330614279916213e-5,1.311746867558943e-8,0.32688663537432194,0.891419089819707,0.8914291303864107,1.0040566703728437e-5,2.6917780272122772e-5,2.691021073834623e-5,7.569533776542926e-9,0.3650901579621655,0.8901158174648791,0.8901266074226625,1.0789957783363668e-5,2.513512681857452e-5,2.5134064499264623e-5,1.0623193098981002e-9,0.3071231971122636,0.8886564679272123,0.8886685429472758,1.2075020063506692e-5,2.762229450497959e-5,2.7618482046222253e-5,3.812458757338036e-9,0.23451981948199407,0.887321035131583,0.8873339821224044,1.2946990821438575e-5,2.8221344428889967e-5,2.82172662696237e-5,4.078159266265402e-9,0.37012574449622326
0.14791666666666664,0.15,0.8992765632407095,0.8992806687720197,4.1055313102500435e-6,3.1998413102522324e-5,3.198612273000643e-5,1.2290372515893979e-8,0.0573272307769459,0.8979571713580995,0.8979610275303211,3.856172221650134e-6,3.16364453958189e-5,3.16300917861274e-5,6.3536096915018324e-9,0.2779951646901301,0.8966380543269855,0.8966419425391454,3.8882121599082e-6,2.9133539469193818e-5,2.9140598581054154e-5,7.059111860336357e-9,0.5093871819094901,0.895430136390682,0.8954333237895907,3.187398908699457e-6,2.462241728461628e-5,2.465195962598816e-5,2.954234137188098e-8,0.23420749382537837,0.8939491461158577,0.8939534311643076,4.285048449848006e-6,2.8388106612949565e-5,2.8393505571407886e-5,5.398958458321707e-9,0.3044559040163331,0.8926221952925244,0.8926262925478372,4.097255312807135e-6,2.5663059117488206e-5,2.568300370411428e-5,1.9944586626074415e-8,0.32688663537432194,0.8913030943543218,0.8913077083792001,4.614024878391021e-6,2.726492138890781e-5,2.726861068245474e-5,3.689293546929682e-9,0.3650901579621655,0.8899830420187205,0.8899878085444969,4.76652577641179e-6,2.548119679021048e-5,2.548951795654843e-5,8.321166337950375e-9,0.3071231971122636,0.8885056742426842,0.8885109675836915,5.2933410072952825e-6,2.799254046358657e-5,2.799893462700057e-5,6.394163414001494e-9,0.23451981948199407,0.887153326242389,0.8871588544474281,5.528205039184719e-6,2.8588679219890487e-5,2.8594833137209437e-5,6.153917318949892e-9,0.37012574449622326
0.19722222222222222,0.2,0.8992486537891874,0.8992501379868576,1.484197670209575e-6,3.246322858533124e-5,3.247115437865189e-5,7.9257933206488e-9,0.0573272307769459,0.8979072398677121,0.8979080276840449,7.878163327257326e-7,3.21185263028466e-5,3.212724760134363e-5,8.721298497029178e-9,0.2779951646901301,0.8965657827353846,0.8965659035532416,1.2081785705220227e-7,2.9619190814896306e-5,2.9637556262139284e-5,1.8365447242978415e-8,0.5093871819094901,0.8953363832269688,0.8953355013018262,8.819251426928076e-7,2.5076557214872152e-5,2.5106437070576796e-5,2.987985570464396e-8,0.23420749382537837,0.8938315530909956,0.8938306350350821,9.180559135124611e-7,2.888821817873485e-5,2.8905129127725228e-5,1.691094899037814e-8,0.3044559040163331,0.892481248000237,0.8924795090684569,1.738931780126407e-6,2.6148627976819302e-5,2.6175727645863247e-5,2.7099669043944587e-8,0.32688663537432194,0.891140019996476,0.891137982024322,2.0379721539232065e-6,2.7753060482210857e-5,2.7769846982450787e-5,1.6786500239929854e-8,0.3650901579621655,0.8897963863114209,0.8897937770576358,2.6092537850352926e-6,2.5967581970767893e-5,2.59867465804716e-5,1.9164609703706937e-8,0.3071231971122636,0.8882936857066006,0.88829067334663,3.012359970577805e-6,2.851274398940374e-5,2.8531192531604356e-5,1.8448542200617015e-8,0.23451981948199407,0.8869175476315858,0.8869140026085943,3.5450229914912867e-6,2.9105066485983677e-5,2.912316308855726e-5,1.8096602573581958e-8,0.37012574449622326
0.24652777777777776,0.25,0.8992124119191404,0.8992109977703651,1.4141487753027704e-6,3.3064615718853026e-5,3.309311890853787e-5,2.8503189684845882e-8,0.0573272307769459,0.8978426274215473,0.897840061871038,2.565550509259218e-6,3.274042010514356e-5,3.276510674935804e-5,2.4686644214480806e-8,0.2779951646901301,0.8964723131853491,0.8964683884112565,3.924774092611827e-6,3.0245964637850263e-5,3.0275071059552418e-5,2.9106421702155335e-8,0.5093871819094901,0.8952152132029426,0.8952100306595183,5.182543424298025e-6,2.5661685286473032e-5,2.568974368037647e-5,2.8058393903438507e-8,0.23420749382537837,0.893679557138353,0.8936731181287491,6.439009603953494e-6,2.9533592687938096e-5,2.9561767082437375e-5,2.8174394499279413e-8,0.3044559040163331,0.8922990781373368,0.8922912062369827,7.871900354117223e-6,2.6775745760727288e-5,2.6808163827684083e-5,3.241806695679486e-8,0.32688663537432194,0.8909292504497839,0.890920219449277,9.031000506865006e-6,2.8384054692072466e-5,2.841340088688562e-5,2.9346194813151992e-8,0.3650901579621655,0.8895551507699371,0.8895448043471506,1.0346422786522425e-5,2.6595983896498426e-5,2.6625339228408083e-5,2.9355331909657425e-8,0.3071231971122636,0.8880197027035166,0.8880079770198026,1.1725683713992296e-5,2.9184657007788984e-5,2.921486090914882e-5,3.020390135983464e-8,0.23451981948199407,0.88661280214514,0.8865997594480632,1.3042697076803833e-5,2.9772391944829405e-5,2.980198777183996e-5,2.9595827010555622e-8,0.37012574449622326
0.2958333333333333,0.3,0.8991675832025332,0.8991633358310247,4.247371508503406e-6,3.380500119958531e-5,3.385082301651444e-5,4.582181692912822e-8,0.0573272307769459,0.8977630308713483,0.8977572672284917,5.763642856648765e-6,3.350375348700658e-5,3.354262484397391e-5,3.8871356967329015e-8,0.2779951646901301,0.8963572511260132,0.8963495884267757,7.662699237465098e-6,3.10155018480609e-5,3.105206652631156e-5,3.656467825066223e-8,0.5093871819094901,0.8950661760685257,0.8950571417594891,9.034309036537458e-6,2.6378551370265008e-5,2.6401131361873602e-5,2.2579991608594392e-8,0.23420749382537837,0.8934925794067384,0.893481158760624,1.142064611447946e-5,3.0325901488478463e-5,3.0362545980838057e-5,3.6644492359594105e-8,0.3044559040163331,0.8920750038099424,0.892061704513784,1.3299296158453267e-5,2.754624523878213e-5,2.7579517872529004e-5,3.327263374687501e-8,0.32688663537432194,0.890669995093812,0.8906547702682935,1.5224825518411755e-5,2.916012450388382e-5,2.919861950806155e-5,3.849500417772849e-8,0.3650901579621655,0.8892584337462119,0.8892412712840999,1.716246211203032e-5,2.736855805850213e-5,2.7404758999083287e-5,3.6200940581157976e-8,0.3071231971122636,0.8876826914253799,0.8876632936579106,1.9397767469286897e-5,3.0010625500336472e-5,3.0049404795518072e-5,3.8779295181599964e-8,0.23451981948199407,0.8862379330504824,0.8862165612825792,2.137176790317774e-5,3.0593034404944324e-5,3.063095465672579e-5,3.792025178146833e-8,0.37012574449622326
0.34513888888888883,0.35,0.8991138655636622,0.8991072615546544,6.60400900787117e-6,3.4687006547241267e-5,3.4742862433104024e-5,5.585588586275782e-8,0.0573272307769459,0.8976680752811328,0.8976598158660742,8.259415058553543e-6,3.441072106093697e-5,3.44584803883093e-5,4.775932737232958e-8,0.2779951646901301,0.896220116817226,0.8962097414241442,1.0375393081796247e-5,3.1929717364304907e-5,3.1967236436355284e-5,3.7519072050377076e-8,0.5093871819094901,0.894888724949668,0.8948771191398889,1.160580977910275e-5,2.7227935882824134e-5,2.7239720814556353e-5,1.1784931732218595e-8,0.23420749382537837,0.8932699106907618,0.8932551026219127,1.4808068849125888e-5,3.126723100074746e-5,3.1306395187502786e-5,3.916418675532795e-8,0.3044559040163331,0.8918081962191625,0.8917914017730858,1.679444607671776e-5,2.846207130633814e-5,2.848883813287395e-5,2.6766826535811914e-8,0.32688663537432194,0.8903612892401394,0.8903420688972482,1.922034289114638e-5,3.0083771622231052e-5,3.0124727195972782e-5,4.09555737417296e-8,0.3650901579621655,0.8889051295665245,0.888883652783128,2.147678339647907e-5,2.8287895575269877e-5,2.8324335118630168e-5,3.6439543360290716e-8,0.3071231971122636,0.8872813808474015,0.8872571421468078,2.423870059364841e-5,3.099358571623653e-5,3.1034135409213635e-5,4.0549692977103456e-8,0.23451981948199407,0.8857915207768486,0.8857649541216214,2.6566655227266978e-5,3.156985555715146e-5,3.160961874458395e-5,3.976318743249206e-8,0.37012574449622326
0.39444444444444443,0.4,0.8990509142787658,0.8990429067799196,8.007498846218652e-6,3.571327138734298e-5,3.576765804638932e-5,5.438665904634356e-8,0.0573272307769459,0.8975573105898967,0.8975479168869612,9.393702935511783e-6,3.54642119905059e-5,3.551105064400323e-5,4.683865349733502e-8,0.2779951646901301,0.8960603478775905,0.8960491330543395,1.1214823250949024e-5,3.2990684232373906e-5,3.3019072174936936e-5,2.8387942563029686e-8,0.5093871819094901,0.8946822160400787,0.8946703034549206,1.191258515809146e-5,2.8210656667925656e-5,2.8204523312182606e-5,6.133355743050134e-9,0.23420749382537837,0.8930107077778954,0.8929953662079594,1.534156993598934e-5,3.236020015332797e-5,3.239202704446019e-5,3.182689113221982e-8,0.3044559040163331,0.8914976842137079,0.8914807763780508,1.6907835657109516e-5,2.9525022295465386e-5,2.9535043643135395e-5,1.002134767000851e-8,0.32688663537432194,0.8900019914884425,0.88998263907154,1.9352416902540526e-5,3.115780482921058e-5,3.119082116160501e-5,3.301633239443264e-8,0.3650901579621655,0.8884939261800879,0.888472523632638,2.1402547449977938e-5,2.935699311028265e-5,2.9383254788069305e-5,2.626167778665376e-8,0.3071231971122636,0.8868142614993628,0.8867901515164196,2.4109982943221198e-5,3.2136932120228915e-5,3.216822116490038e-5,3.1289044671464707e-8,0.23451981948199407,0.8852718772751534,0.8852456015670841,2.6275708069345427e-5,3.270623745580417e-5,3.2737422891651576e-5,3.118543584740947e-8,0.37012574449622326
0.44375,0.45,0.8989783448967014,0.8989704279612899,7.916935411467207e-6,3.6886395378430664e-5,3.692344355063657e-5,3.7048172205902345e-8,0.0573272307769459,0.8974302096189662,0.8974218183340753,8.391284890940653e-6,3.666786984976865e-5,3.66984087213128e-5,3.053887154415264e-8,0.2779951646901301,0.8958773010245631,0.8958680986784503,9.202346112791027e-6,3.42005681111649e-5,3.420589069532036e-5,5.322584155457175e-9,0.5093871819094901,0.8944459016921421,0.8944370937269475,8.807965194645995e-6,2.932786641919115e-5,2.9294449152813383e-5,3.3417266377765815e-8,0.23420749382537837,0.8927139859543886,0.8927024419587845,1.1543995604101909e-5,3.3608225724188894e-5,3.36178783741585e-5,9.652649969603443e-9,0.3044559040163331,0.8911423606806147,0.8911303900968952,1.1970583719489447e-5,3.0736402090975125e-5,3.071698638919466e-5,1.9415701780467454e-8,0.32688663537432194,0.8895907765451252,0.889577099497219,1.367704790622426e-5,3.238551104404982e-5,3.239582493619585e-5,1.031389214602819e-8,0.3650901579621655,0.8880233040415824,0.888008564172911,1.4739868671398426e-5,3.057908780298095e-5,3.058055894569149e-5,1.4711427105408266e-9,0.3071231971122636,0.8862795833116319,0.8862630650968563,1.651821477566262e-5,3.3444312664540844e-5,3.345075652853185e-5,6.443863991005712e-9,0.23451981948199407,0.8846770345212011,0.8846592919846099,1.7742536591147662e-5,3.400623201102238e-5,3.401366714198839e-5,7.435130966010036e-9,0.37012574449622326
