Position_Negative,Position_Positive,Conc_P2D_Neg_t60s,Conc_sP2D_Neg_t60s,Conc_Error_Neg_t60s,Stress_P2D_Neg_t60s,Stress_sP2D_Neg_t60s,Stress_Error_Neg_t60s,Conc_P2D_Neg_t120s,Conc_sP2D_Neg_t120s,Conc_Error_Neg_t120s,Stress_P2D_Neg_t120s,Stress_sP2D_Neg_t120s,Stress_Error_Neg_t120s,Conc_P2D_Neg_t180s,Conc_sP2D_Neg_t180s,Conc_Error_Neg_t180s,Stress_P2D_Neg_t180s,Stress_sP2D_Neg_t180s,Stress_Error_Neg_t180s,Conc_P2D_Neg_t240s,Conc_sP2D_Neg_t240s,Conc_Error_Neg_t240s,Stress_P2D_Neg_t240s,Stress_sP2D_Neg_t240s,Stress_Error_Neg_t240s,Conc_P2D_Neg_t300s,Conc_sP2D_Neg_t300s,Conc_Error_Neg_t300s,Stress_P2D_Neg_t300s,Stress_sP2D_Neg_t300s,Stress_Error_Neg_t300s,Conc_P2D_Neg_t360s,Conc_sP2D_Neg_t360s,Conc_Error_Neg_t360s,Stress_P2D_Neg_t360s,Stress_sP2D_Neg_t360s,Stress_Error_Neg_t360s,Conc_P2D_Neg_t420s,Conc_sP2D_Neg_t420s,Conc_Error_Neg_t420s,Stress_P2D_Neg_t420s,Stress_sP2D_Neg_t420s,Stress_Error_Neg_t420s,Conc_P2D_Neg_t480s,Conc_sP2D_Neg_t480s,Conc_Error_Neg_t480s,Stress_P2D_Neg_t480s,Stress_sP2D_Neg_t480s,Stress_Error_Neg_t480s,Conc_P2D_Neg_t540s,Conc_sP2D_Neg_t540s,Conc_Error_Neg_t540s,Stress_P2D_Neg_t540s,Stress_sP2D_Neg_t540s,Stress_Error_Neg_t540s,Conc_P2D_Neg_t600s,Conc_sP2D_Neg_t600s,Conc_Error_Neg_t600s,Stress_P2D_Neg_t600s,Stress_sP2D_Neg_t600s,Stress_Error_Neg_t600s
0.0,0.5988200589970502,23977.96505352873,23980.634261271392,2.669207742663275,1.697970455415467e6,1.6599685436118757e6,38001.9118035913,24033.766593307446,24035.583001499814,1.8164081923678168,-634424.6743627476,-627512.8901993036,6911.784163443954,23907.560678093738,23911.479187414017,3.9185093202795542,551979.4928141728,544262.9238538315,7716.568960341276,23827.395767019338,23832.18111324818,4.785346228843991,596947.9178935493,590557.2415085585,6390.676384990802,23697.34402211937,23704.50383584864,7.159813729271264,1.6690067435348167e6,1.6325369457440912e6,36469.79779072548,23661.133639068557,23668.607427444058,7.47378837550059,689689.8845935889,680414.6241481923,9275.260445396532,23582.112389830665,23590.26014792404,8.14775809337516,608627.4056961562,602932.819905542,5694.585790614248,23598.187921186236,23605.935729190704,7.747808004467515,-270013.74866521906,-265030.8931609762,4982.855504242878,23561.08739117086,23569.226374416514,8.138983245655254,499235.8486824561,493538.0092427668,5697.839439689298,23568.564273459306,23577.591262562273,9.026989102967491,-64374.46351744615,-66813.61196152787,2439.148444081722
0.045132743362831865,0.6389380530973452,23977.32481260846,23979.95331716233,2.6285045538679697,1.7059309884200287e6,1.669964167787257e6,35966.82063277159,24033.208508065887,24035.190395753092,1.9818876872050168,-635555.0410399855,-629952.450168686,5602.590871299501,23906.512029459485,23910.449731867284,3.937702407798497,554573.6065274336,547224.1081356751,7349.498391758534,23826.141185495904,23830.817198891367,4.676013395463087,598464.6356111801,593170.0207105937,5294.614900586428,23695.43581563155,23702.515770911275,7.0799552797252545,1.6777735112469462e6,1.6410740533652494e6,36699.457881696755,23659.17262716195,23666.489858816327,7.317231654378702,691675.2776945019,683388.7381561903,8286.539538311656,23579.839448531504,23587.893508113946,8.054059582442278,610944.167058845,605068.6705837052,5875.496475139866,23596.03173275899,23603.62218025557,7.590447496579145,-271533.0666121142,-266284.3177204911,5248.748891623109,23558.71168675886,23566.71534216065,8.003655401789729,501558.06611302425,496377.0074185569,5181.058694467356,23566.21210686031,23575.131315405266,8.919208544957655,-64634.27070892731,-67511.4750610258,2877.2043520984953
0.09026548672566373,0.6790560471976401,23975.50427492532,23977.787025686575,2.282750761256466,1.7307609996242232e6,1.6987749413702143e6,31986.05825400888,24032.149004640887,24033.77435091084,1.6253462699532975,-643497.6959328739,-637594.3578502676,5903.338082606322,23903.937876044038,23907.284208742116,3.346332698078186,560100.0062178014,553932.3590030492,6167.647214752156,23822.623478292197,23826.695847051593,4.0723687593963405,604927.9551795048,600171.225706852,4756.729472652776,23690.294069651976,23696.534730145468,6.240660493491305,1.7005953260205078e6,1.6674005804174456e6,33194.74560306221,23653.710359686404,23660.07290905104,6.362549364635925,699038.9281584406,691777.5622136616,7261.365944779012,23573.542130142327,23580.516640623846,6.974510481519246,617007.1713987283,612150.7835928209,4856.387805907405,23589.968116786837,23596.59562943428,6.627512647442927,-275076.1833687976,-270815.636813479,4260.546555318579,23552.187907465843,23559.254151971236,7.066244505393115,507813.94506888767,502132.18206661456,5681.763002273103,23559.62936036205,23567.365847764355,7.736487402304192,-65112.3781361256,-66597.07212480837,1484.693988682775
0.13539823008849558,0.719174041297935,23972.426783382893,23974.27350395558,1.8467205726883549,1.7729677958559333e6,1.7468466571773903e6,26121.138678543037,24030.1572571211,24031.3956240703,1.2383669492010085,-654164.361173381,-648815.0562831599,5349.304890221101,23899.249314991976,23901.94934454675,2.7000295547732094,571329.5368006082,565479.7854190234,5849.751381584792,23816.52767589159,23819.662242520822,3.1345666292327223,615428.4943075933,612035.8848136077,3392.6094939856557,23681.387287344245,23686.170254357574,4.782967013328744,1.7391972468061203e6,1.713723540502626e6,25473.706303494284,23644.171450456455,23649.103384734222,4.931934277767141,712558.9440226839,706258.8798243349,6300.06419834902,23562.580861052997,23567.966129346554,5.385268293557601,628504.3228756769,624690.1290106991,3814.193864977802,23579.499492355473,23584.567202766728,5.067710411254666,-281530.4100827515,-277916.4632051512,3613.946877600276,23541.02607466536,23546.380599596647,5.354524931288324,517137.82793812215,513547.77318974683,3590.054748375318,23548.287254971783,23554.24499229446,5.95773732267844,-66293.42757639164,-67494.61678117048,1201.1892047788424
0.18053097345132746,0.7592920353982301,23967.821028919556,23969.09842259573,1.277393676173233,1.8350674606536895e6,1.8165905291899478e6,18476.931463741697,24027.246602590032,24028.122707098875,0.8761045088431274,-668983.63632717,-667720.0270071861,1263.6093199838651,23892.71725873216,23894.27884466569,1.5615859335302957,585936.5366647972,583668.4594728564,2268.077191940858,23807.858972859336,23809.75838754869,1.8994146893528523,630969.423456496,628539.032796927,2430.3906595689477,23668.56335998531,23671.54146461259,2.9781046272801177,1.7969940351308794e6,1.7804506036835592e6,16543.431447320152,23630.628649610953,23633.644929174818,3.016279563864373,730260.9777184573,727012.4040055348,3248.5737129225163,23546.962229262685,23550.266405848975,3.3041765862908505,644721.5664913243,642480.9896221835,2240.576869140845,23564.656633347116,23567.747996940223,3.0913635931065073,-291638.074511374,-288907.25689232256,2730.817619051435,23525.094254312986,23528.399508898987,3.305254586000956,531222.8361438396,528719.4443365814,2503.3918072582455,23531.960319583428,23535.73376267647,3.77344309304317,-65876.01054962806,-67254.19409055507,1378.1835409270134
0.2256637168141593,0.7994100294985251,23961.94441155055,23962.294909521857,0.35049797130704974,1.91392292638598e6,1.9086190355773466e6,5303.890808633529,24023.340702484897,24023.534089070537,0.19338658564083744,-690097.4450890428,-689867.0039830272,230.4411060155835,23883.747987018665,23884.15045799887,0.40247098020336125,606806.9094694322,605870.5657262616,936.3437431706116,23796.21694971542,23796.65867946082,0.44172974539833376,650453.7801000009,649590.003648453,863.776451547863,23651.482176705584,23652.13044213891,0.6482654333267419,1.8728329410637903e6,1.86864432148398e6,4188.619579810416,23612.436759465378,23613.12012405049,0.6833645851111214,755119.7942151626,754193.1056545165,926.6885606461437,23526.211151767435,23526.830950380412,0.6197986129773199,664957.4596529684,665289.7772222988,332.31756933033466,23544.750933247222,23545.319427541777,0.5684942945554212,-302742.82934291055,-301936.54532856256,806.2840143479989,23503.920722432624,23504.521196071888,0.6004736392642371,548768.862682378,549064.3971144758,295.5344320978038,23510.28486891407,23511.136192720693,0.8513238066225313,-66439.4959953278,-66767.48429371495,327.9882983871503
0.27079646017699116,0.8395280235988201,23954.363562341685,23953.789500213647,0.5740621280383493,2.016390849435009e6,2.0243955427116996e6,8004.693276690552,24018.34659999036,24018.004404761217,0.34219522914281697,-715395.6342107581,-718434.6727838455,3039.0385730873095,23872.502410197172,23871.60402533177,0.8983848654024769,631879.551030268,633637.1457829522,1757.5947526842356,23781.560620842796,23780.338319480594,1.2223013622024155,675303.3290326664,677489.891173876,2186.562141209608,23629.891894265045,23628.0393841423,1.8525101227460254,1.9705473328557045e6,1.9791300534323894e6,8582.720576684922,23589.627508752765,23587.719824896216,1.9076838565488288,785077.5891891064,787182.1168298337,2104.5276407273486,23500.026239564457,23497.86146978813,2.1647697763255564,691093.2500251097,693410.2292507519,2316.9792256421642,23519.76774537407,23517.697247002772,2.0704983712967078,-318375.2363228425,-319426.95994759485,1051.7236247523688,23477.155793335634,23474.932858399177,2.2229349364570226,572461.4100168259,574522.2439727215,2060.8339558956213,23482.741720176444,23480.49270092039,2.249019256054453,-65795.99416453914,-65652.11967802061,143.874486518529
0.315929203539823,0.879646017699115,23944.900129751662,23943.123263721238,1.7768660304245714,2.145097346130769e6,2.170113766093575e6,25016.41996280616,24012.093381233237,24010.902251226536,1.191130006700405,-746726.7241935437,-750341.1838212344,3614.459627690725,23858.441302831638,23856.060960472118,2.38034235952,663478.6205071781,667561.3334951615,4082.7129879833665,23763.366524276153,23760.416653309403,2.949870966749586,705202.4208320974,709086.2945778546,3883.873745757155,23603.0680584381,23598.561077139697,4.5069812984038435,2.092518169686836e6,2.1156794762501596e6,23161.306563323596,23561.310398803515,23556.552431015134,4.757967788380483,821772.2702348088,828474.1423583163,6701.87212350755,23467.724500779375,23462.402893716382,5.32160706299328,722664.9452725562,727523.5094599829,4858.564187426702,23488.85205670375,23483.908394591148,4.9436621126005775,-336732.89803473564,-340701.1810510874,3968.28301635175,23444.177023280186,23438.85990777524,5.317115504945832,600175.570245262,605350.0872276201,5174.516982358065,23448.607686237887,23442.823865920836,5.783820317050413,-64692.1203479985,-62917.206076559276,1774.914271439222
0.3610619469026549,0.91976401179941,23933.171535328125,23930.429758354283,2.7417769738422066,2.304361358413197e6,2.3431799839824066e6,38818.62556920946,24004.213023694676,24002.309239771803,1.9037839228731173,-782842.6037229968,-788834.0139121801,5991.4101891833125,23841.153916300613,23837.17456117922,3.9793551213915634,700341.4928826393,707909.8294224713,7568.33653983206,23741.1966780084,23736.312038665816,4.8846393425847054,740297.7197694367,746808.0964555863,6510.37668614951,23570.274047692663,23562.894239584166,7.379808108496945,2.24510433834009e6,2.282178673400522e6,37074.33506043209,23526.743084315487,23519.190664161688,7.552420153799176,866880.7916324545,875487.5816762653,8606.790043810848,23428.447709985892,23420.014434438064,8.433275547828089,759667.5310986713,767116.1263795102,7448.595280838897,23451.350275156958,23443.38253668903,7.96773846792712,-359671.21805737785,-364447.0595728076,4775.841515429725,23404.113624935955,23395.55982715143,8.55379778452334,635123.9797807387,642629.3468901749,7505.367109436193,23406.844130127334,23397.446725165668,9.397404961666325,-61537.080416229976,-58690.062565687105,2847.0178505428703
0.40619469026548677,0.9598820058997051,23918.717246043536,23915.105069739842,3.612176303693559,2.5030833170638587e6,2.55365379364466e6,50570.47658080142,23994.613373736156,23991.975222824683,2.6381509114726214,-826194.3465629739,-833766.8137038541,7572.4671408801805,23820.050123775814,23814.726074756734,5.324049019080121,745477.2494252508,754829.17936859,9351.9299433392,23714.27791569443,23707.770308888827,6.507606805604155,782734.3763434252,791630.1301564551,8895.753813029849,23530.240808968094,23520.51157973526,9.729229232834768,2.434357634739072e6,2.4852240183019536e6,50866.3835628815,23484.791065535257,23474.756042049492,10.035023485765123,920247.8177140239,931510.5106328618,11262.692918837885,23380.767289855805,23369.759277296824,11.008012558981136,805979.833137343,814017.4992661765,8037.666128833429,23405.998670919897,23395.491206337923,10.507464581973181,-387861.0531003439,-393719.1218950037,5858.068794659805,23355.728594137105,23344.526885017407,11.201709119697625,674795.941613637,684110.029203954,9314.087590317009,23355.926724750294,23343.390234763014,12.53648998728022,-57114.44676237843,-52158.80093265264,4955.645829725792
