Time [s],Current [A],Voltage_P2D [V],Voltage_sP2D [V],Voltage_Error [V],Concentration_P2D [c/c_max],Concentration_sP2D [c/c_max],Concentration_Error [c/c_max],Overpotential_Neg_P2D [V],Overpotential_Pos_P2D [V],Overpotential_Neg_sP2D [V],Overpotential_Pos_sP2D [V],Overpotential_Error [V],Stress_Neg_P2D [σ/E],Stress_Pos_P2D [σ/E],Stress_Neg_sP2D [σ/E],Stress_Pos_sP2D [σ/E],Stress_Error [σ/E]
129.9999999999998,0.3141443865019936,4.149046216937641,4.149764938365842,0.0007187214282007304,0.8975850576329538,0.897583908360157,1.1492727968187566e-6,0.01140271872363713,-0.0009037260782712131,0.011407509037120915,-0.0009089096820028667,4.7903134837851136e-6,5.133249889283653e-5,6.40773222979344e-5,5.1317195275056755e-5,6.539133551325247e-5,1.5303617779774696e-8
130.9999999999998,0.5912211105064206,4.136870428234172,4.13809467856724,0.0012242503330686105,0.897523967147015,0.8975228111745813,1.1559724336640542e-6,0.021003393771599484,-0.0017210723800975272,0.021011096871196216,-0.0017167212076964792,7.703099596731433e-6,5.327008901318517e-5,6.464640017910886e-5,5.3238882056565857e-5,6.608876837536059e-5,3.120695661931581e-8
131.9999999999998,-0.18096057819320982,4.171151158225509,4.170870923801714,0.00028023442379510044,0.8975014997129668,0.8975003379202701,1.1617926967133485e-6,-0.0065357692454241865,0.0005653884007042804,-0.006535385606672753,0.0005360645449420159,3.8363875143332393e-7,5.329578558337662e-5,6.4895989910229e-5,5.326140699572009e-5,6.643163578874319e-5,3.43785876565314e-8
132.9999999999998,0.34146161595051266,4.147875849906571,4.14868118109473,0.0008053311881592862,0.8975832235134096,0.8975820710071195,1.152506290069688e-6,0.01237549314400553,-0.0009859011139988557,0.012380127375058001,-0.000988696647937137,4.634231052472182e-6,4.860568352958254e-5,6.329147355135387e-5,4.857057930288569e-5,6.434967420293636e-5,3.510422669684868e-8
133.9999999999998,0.2957277907655379,4.150277415666619,4.151054704134614,0.0007772884679946301,0.8976696878096169,0.8976685521563218,1.1356532950701492e-6,0.010756934248109976,-0.00085707502433306,0.0107603979232427,-0.0008569239897991184,3.463675132724456e-6,4.393507364643818e-5,6.0992131975219844e-5,4.388594780019209e-5,6.138272852658997e-5,4.9125846246095295e-8
134.99999999999983,0.32208215611938945,4.149130199784022,4.149912978769198,0.0007827789851759803,0.8976167434811314,0.8976156063998149,1.1370813165489935e-6,0.011694977258685789,-0.0009331049953205532,0.011699258702155919,-0.0009338425935156946,4.281443470130486e-6,4.5825618298673975e-5,6.076924201256346e-5,4.574948335630407e-5,6.121595876046649e-5,7.613494236990428e-8
135.99999999999983,0.5972029405696806,4.13720036078925,4.138507505888763,0.0013071450995125744,0.8976017862860184,0.8976006496908662,1.1365951522179785e-6,0.02123199585985979,-0.0017443024023200903,0.021239009569862716,-0.001734833778100532,7.013710002924667e-6,4.5798773385349866e-5,6.050491295687417e-5,4.570169365047815e-5,6.108260375385154e-5,9.707973487171618e-8
136.99999999999983,0.3584469981094353,4.147390073137472,4.148181523148689,0.0007914500112171652,0.8975267257470785,0.8975255723684623,1.153378616169931e-6,0.012980887508412059,-0.001033972649343086,0.012986244012322989,-0.0010379787646597576,5.356503910930108e-6,4.85324827339499e-5,6.134136565892993e-5,4.8429703282871216e-5,6.236288974527433e-5,1.0277945107868618e-7
137.99999999999983,0.07712116212112699,4.1598303966571475,4.160050911860736,0.00022051520358878918,0.8974747557964736,0.897473587286526,1.1685099475799987e-6,0.002851021782077313,-0.0001989871166216659,0.0028540498307002,-0.00021681858494640958,3.0280486228869384e-6,5.0025524098422135e-5,6.216772639697667e-5,4.992580220719466e-5,6.355113909740192e-5,9.972189122747321e-8
138.99999999999986,0.38076628245010313,4.146412358635434,4.1472850730400275,0.0008727144045934665,0.8975456403466322,0.8975444770325646,1.1633140676314824e-6,0.013772274495038489,-0.0011013258401949032,0.013777364669475056,-0.001102344191956612,5.090174436566883e-6,4.581036752190115e-5,6.0952369901940873e-5,4.571959300661759e-5,6.198579681993107e-5,9.077451528355363e-8
139.99999999999986,0.0608460846389082,4.160893535869574,4.161160699339709,0.00026716347013433506,0.8975653507542878,0.8975641888738375,1.1618804502955271e-6,0.002258707270911597,-0.00015889174328011037,0.0022605018235248363,-0.00017108620391963062,1.7945526132392975e-6,4.4212654564783495e-5,5.9979046489637745e-5,4.411995968790139e-5,6.06966142871994e-5,9.269487688210733e-8
140.99999999999986,0.4308923131206052,4.144485114418533,4.145481292727133,0.0009961783086005482,0.8975791334354725,0.897577976114605,1.1573208674731106e-6,0.015539069286327822,-0.0012541589491212174,0.015544288102890295,-0.001249695097369284,5.21881656247343e-6,4.2936702260854676e-5,5.9097423341973104e-5,4.282985804602121e-5,5.9587426039389454e-5,1.0684421483346524e-7
141.99999999999986,0.27500526696993766,4.151467362732476,4.152156348606692,0.0006889858742153976,0.8975761621978923,0.8975750056059273,1.1565919649791923e-6,0.010020318219530243,-0.0007934925879654856,0.010024068990114711,-0.0007957152150604452,3.750770584468044e-6,4.2463732541244755e-5,5.85164068000782e-5,4.234342172774354e-5,5.894170562407024e-5,1.20310813501217e-7
142.99999999999986,0.40469341496081973,4.145661050717338,4.14656790939691,0.0009068586795715206,0.8975294253008835,0.8975282610787656,1.1642221179331003e-6,0.014621907556063084,-0.0011738739353008402,0.014627245994435557,-0.0011727654804058946,5.338438372472568e-6,4.3972523234413796e-5,5.8780232455112745e-5,4.3842285151755274e-5,5.942978945634499e-5,1.3023808265852143e-7
143.9999999999999,0.4166171250433284,4.145101807759793,4.146022661721176,0.0009208539613831945,0.8975087427199904,0.8975075722171966,1.1705027938013757e-6,0.015039635413173947,-0.0012075223329215611,0.01504515512396008,-0.0012068043639322677,5.5197107861320455e-6,4.4174714687956596e-5,5.888539353195097e-5,4.404219248543883e-5,5.969735533312151e-5,1.32522202517764e-7
144.9999999999999,0.4173951944600289,4.1449458376535855,4.145840315448028,0.0008944777944428495,0.8974604071850437,0.8974592236977851,1.1834872586380385e-6,0.015063425115356533,-0.0012075832122828325,0.015069231654392223,-0.001208395317967202,5.806539035689909e-6,4.5637901174776434e-5,5.946524413639801e-5,4.550940234643582e-5,6.052814399781418e-5,1.2849882834061577e-7
145.9999999999999,0.29877207408184336,4.150069896429628,4.150721471244835,0.0006515748152073897,0.897424708817715,0.8974235140353071,1.194782407898387e-6,0.01086463281724968,-0.000855780471759317,0.010869492281664046,-0.0008624087320893355,4.859464414365758e-6,4.643561766357089e-5,5.999843242796781e-5,4.631403959392949e-5,6.124058949975583e-5,1.215780696413977e-7
146.9999999999999,0.973455732153095,4.121736033098061,4.123702019593079,0.0019659864950183348,0.8974200085931046,0.8974188076428603,1.2009502442511533e-6,0.033221485500504314,-0.0028482634459218396,0.03323182843302482,-0.002825839611886135,1.0342932520508719e-5,4.577759190972615e-5,6.0019598089093655e-5,4.5665366743620496e-5,6.123502405752791e-5,1.1222516610565167e-7
147.99999999999991,0.5581224683474136,4.138321264445224,4.13940622526845,0.0010849608232259556,0.8972878732002899,0.8972866383570279,1.2348432619768701e-6,0.019897525681252342,-0.001616950624038737,0.019905303383568388,-0.001616551707999723,7.777702316046076e-6,5.114146083569433e-5,6.207803552706157e-5,5.10408719899396e-5,6.384748029042204e-5,1.0058884575473137e-7
148.99999999999991,0.6392383651099319,4.134382052278879,4.1355580001004935,0.0011759478216148977,0.8971537548911797,0.8971524843584372,1.2705327424589186e-6,0.022597843686546236,-0.0018500281221301969,0.02260682240135061,-0.0018512394463346626,8.978714804375176e-6,5.6245029328040594e-5,6.48232932093142e-5,5.616548887167082e-5,6.730966244721429e-5,7.954045636977228e-8
149.99999999999991,0.5066408409606455,4.139775452176808,4.140716024360154,0.0009405721833459779,0.8971312943229738,0.8971300082054282,1.2861175455736173e-6,0.018117739271091865,-0.0014584482673696533,0.018125492125000614,-0.0014646379694495907,7.752853908749024e-6,5.588085708439739e-5,6.597863882111203e-5,5.583706592335811e-5,6.859077499593294e-5,4.379116103928277e-8
150.99999999999991,0.34606302302977116,4.14658695161115,4.147226649097957,0.0006396974868065897,0.8971010845782983,0.8970997836518658,1.3009264324681524e-6,0.012517940590838817,-0.0009855497946478435,0.012524247590930708,-0.0009972434278204283,6.307000091890572e-6,5.602036729251901e-5,6.681621462201789e-5,5.600763849360424e-5,6.935497575999525e-5,1.2728798914771406e-8
151.99999999999994,0.7097003984135697,4.130993352667714,4.132387380754542,0.001394028086828314,0.897126844831655,0.897125546326877,1.2985047779245917e-6,0.02490207066849236,-0.0020645251825826823,0.024910907547999052,-0.0020575566189077717,8.836879506691347e-6,5.361439647331515e-5,6.653033039345233e-5,5.36152118039482e-5,6.865299134173763e-5,8.153306330524967e-10
152.99999999999994,0.5201452564034041,4.138848564873708,4.139863400353082,0.0010148354793741987,0.8970797603201296,0.8970784522793017,1.3080408278742794e-6,0.018570923229235693,-0.001504808490986187,0.01857835106181818,-0.0015061121726816923,7.4278325824864155e-6,5.476817114856277e-5,6.709191473877074e-5,5.477486429315857e-5,6.911958302890212e-5,6.693144595797031e-9
153.99999999999994,0.9891105563552053,4.11944549498465,4.12134189179239,0.0018963968077398974,0.8970079392968621,0.897006617544888,1.3217519740926775e-6,0.0335896161372464,-0.002888057830950031,0.03360086674157819,-0.0028715711619342484,1.1250604331790315e-5,5.698247399929903e-5,6.827675003785307e-5,5.69920787638887e-5,7.048025627078622e-5,9.604764589670248e-9
154.99999999999994,0.9337247632136665,4.12120763086486,4.122947882555016,0.0017402516901556808,0.8968960791590868,0.8968947268440393,1.3523150474981094e-6,0.031898264545821835,-0.002720237979181537,0.031909522006073124,-0.0027098744969146203,1.1257460251289098e-5,6.1006143649134334e-5,7.03634206104635e-5,6.103263396902067e-5,7.303840683355246e-5,2.6490319886339313e-8
155.99999999999994,-0.17006720915943185,4.168309619599847,4.167828035278937,0.00048158432090961156,0.8967294206306419,0.896728019765714,1.4008649278363094e-6,-0.006113736467335281,0.0005516783367749888,-0.006110813460810447,0.0005094084445867388,2.9230065248346537e-6,6.740596767012962e-5,7.37189981147165e-5,6.746553215770174e-5,7.719240379758034e-5,5.9564487572117243e-8
156.99999999999997,0.5369870445762904,4.1370047309195055,4.138039665953447,0.0010349350339415864,0.8968610316734347,0.8968596418831033,1.3897903313742077e-6,0.019107234303357947,-0.0015491925876539975,0.019115093729898655,-0.0015537574240773741,7.859426540707953e-6,5.968576735909878e-5,7.24118731800864e-5,5.977384837132084e-5,7.517800078757403e-5,8.808101222206006e-8
157.99999999999997,0.739607327860349,4.1288719240706095,4.130403699338286,0.0015317752676766716,0.8969797024712792,0.8969783353956441,1.3670756351391589e-6,0.025833712125183716,-0.002159372313239182,0.025842512897977975,-0.002146908116227132,8.800772794258921e-6,5.3049169710985994e-5,6.987978207808383e-5,5.314162461573595e-5,7.153140230156163e-5,9.245490474995563e-8
158.99999999999997,1.032385370385395,4.117041217525428,4.119053537669935,0.0020123201445070293,0.8968426245774054,0.8968412441693446,1.3804080607471292e-6,0.03482277126681634,-0.0030209369469323343,0.034834644189318476,-0.0030001826013244387,1.1872922502133287e-5,5.854251111071257e-5,7.113085481504144e-5,5.861071396364857e-5,7.29634010093619e-5,6.820285293600043e-8
159.99999999999997,0.6389178449342263,4.132268751313051,4.13342630371391,0.0011575524008593518,0.8966694956724092,0.8966680792414929,1.4164309162234545e-6,0.02249819582256166,-0.0018485715305673856,0.022507855601662977,-0.0018524572451220618,9.659779101316851e-6,6.543361501050763e-5,7.410367476372542e-5,6.549524915618407e-5,7.6798583869469e-5,6.163414567643887e-8
161.0,0.5791140448028083,4.134359923394918,4.135378935549392,0.001019012154474197,0.8965815476657891,0.8965800997748762,1.4478909129422846e-6,0.020489543679710728,-0.0016670673930139087,0.0204989957160925,-0.0016767088214245515,9.452036381772666e-6,6.797307733937059e-5,7.63121991399496e-5,6.806127410972599e-5,7.958764523029653e-5,8.819677035539744e-8
162.0,0.559605992720317,4.135070846973161,4.136108993414867,0.0010381464417061892,0.8965995467396938,0.8965980926678455,1.4540718482614068e-6,0.019832631918950835,-0.001612724064878248,0.01984145865799913,-0.001620078310297051,8.826739048294757e-6,6.546967563031659e-5,7.65737180074971e-5,6.558639631938831e-5,7.968092642100445e-5,1.167206890717175e-7
163.0,0.34588993403738066,4.1442597158780385,4.144914640995244,0.0006549251172058845,0.8965964253036304,0.8965949666357562,1.4586678741546066e-6,0.012459178961603971,-0.0009839140966642018,0.012465763935933355,-0.0009976495583138795,6.58497432938325e-6,6.420689135733225e-5,7.656942058922431e-5,6.43368435406793e-5,7.934543689192523e-5,1.2995218334704666e-7
164.0,0.2751608952271529,4.1474569661537775,4.148025558335979,0.0005685921822013995,0.8966272144364348,0.8966257634787413,1.4509576934385038e-6,0.00995790733849523,-0.0007791428256423093,0.00996320125099284,-0.0007925659672021911,5.293912497610423e-6,6.148211798201517e-5,7.58005333294385e-5,6.160616569221018e-5,7.806410462771258e-5,1.240477101950078e-7
165.0,0.5091951226687571,4.13744753974027,4.138532663772664,0.0010851240323939138,0.8966906894260096,0.8966892544742727,1.4349517368783538e-6,0.018134067044043713,-0.0014775597453359755,0.018141176513696268,-0.001476844317638177,7.109469652554629e-6,5.7419385138204694e-5,7.416589296439675e-5,5.7526789736108924e-5,7.576815920003907e-5,1.0740459790422935e-7
166.00000000000003,0.4690119741544428,4.139268614011405,4.140278871921127,0.0010102579097219788,0.8966826889943914,0.8966812591486694,1.4298457220451866e-6,0.01675799772618888,-0.0013598802707936429,0.016764722621599046,-0.0013603858574026994,6.724895410165771e-6,5.686034207980848e-5,7.340688948391116e-5,5.6942325226849295e-5,7.474484297407649e-5,8.198314704081701e-8
167.00000000000003,0.5913885006230886,4.133985551674749,4.135210484214208,0.0012249325394595445,0.8966374269440024,0.8966359937536147,1.4331903877007335e-6,0.020909085191592357,-0.0017198653706002728,0.020917348953060896,-0.0017169932659584378,8.263761468538938e-6,5.798679492801276e-5,7.349751248085371e-5,5.8043859360629966e-5,7.494167603689725e-5,5.706443261720368e-8
168.00000000000003,-0.012222146588861968,4.160514596065493,4.160547243056142,3.264699064864374e-5,0.8965919549899788,0.896590512352904,1.4426370747999684e-6,-0.000397360940832459,6.928008540752064e-5,-0.0003952586136903961,4.446671448838555e-5,2.102327142062925e-6,5.903332120304268e-5,7.388319727140457e-5,5.907739394814087e-5,7.555387546906156e-5,4.407274509818875e-8
169.00000000000003,0.7113161285746692,4.129073448063244,4.130574036673628,0.001500588610383602,0.8966605019691789,0.8966590668621046,1.4351070742879557e-6,0.024865918140846346,-0.00207592858607896,0.02487503701618171,-0.0020661926565297504,9.118875335365623e-6,5.480211420994908e-5,7.244641963965446e-5,5.4838895346514e-5,7.375850534207463e-5,3.678113656492056e-8
170.00000000000006,0.9959685758095498,4.117823195304088,4.119877254821708,0.002054059517620388,0.8966593165118448,0.8966578790980958,1.4374137490280603e-6,0.033709855257059725,-0.002918918951164644,0.0337216262912482,-0.0028958467806879562,1.1771034188472196e-5,5.4032557472284054e-5,7.164553467654598e-5,5.4056054251183514e-5,7.276649842206817e-5,2.349677889945987e-8
171.00000000000006,0.8437372130556707,4.123267937029913,4.124887399322314,0.0016194622924015079,0.8964434250196524,0.8964419432457581,1.4817738942518588e-6,0.02904064032024186,-0.0024589652601180257,0.029052139764069836,-0.00245119755184157,1.1499443827975991e-5,6.31980808552123e-5,7.467511662349808e-5,6.320853166881724e-5,7.678305819896624e-5,1.0450813604947042e-8
172.00000000000006,0.49314865731709373,4.137262919762871,4.13813510051472,0.0008721807518492497,0.8962965805118209,0.8962950550599288,1.525451892137042e-6,0.017546287462251287,-0.0014132007512970915,0.017555459359722653,-0.0014267343738660564,9.171897471366847e-6,6.861751020444838e-5,7.779020498558501e-5,6.864457385808833e-5,8.08581696685056e-5,2.7063653639954033e-8
173.00000000000006,0.5394229390600401,4.135073033961483,4.1360763681185215,0.0010033341570387933,0.8962959178139382,0.896294374969312,1.5428446262788498e-6,0.01911590702438037,-0.0015515368696247499,0.01912508145182616,-0.001561321095109759,9.17442744578778e-6,6.695893449162149e-5,7.862623445619532e-5,6.702471870849491e-5,8.177412006900776e-5,6.578421687342627e-8
174.00000000000009,0.32488119579681723,4.144375414408763,4.145019482029978,0.0006440676212156049,0.8963259789421062,0.8963244337470619,1.5451950442502138e-6,0.011699732471643689,-0.0009217596081693273,0.011706225991874115,-0.0009363570366367409,6.493520230426222e-6,6.407978448151974e-5,7.82642792177841e-5,6.416905334578344e-5,8.097748037488846e-5,8.926886426370323e-8
175.00000000000009,0.7046340794840686,4.128215426328623,4.129643487866887,0.001428061538264025,0.8963567495498836,0.8963552102004337,1.5393494499083005e-6,0.024595841716200006,-0.0020513391242830584,0.02460564088617012,-0.0020457967233124693,9.799169970115679e-6,6.140451290332434e-5,7.741278964524108e-5,6.149298376827507e-5,7.955794696300196e-5,8.84708649507253e-8
176.00000000000009,0.7397151671350207,4.126737808195058,4.128230654873996,0.0014928466789383421,0.8963265212192832,0.8963249789878598,1.5422314234569967e-6,0.025723522152407294,-0.002156032168510682,0.025733719347382257,-0.002148850773471249,1.0197194974963242e-5,6.171265053719617e-5,7.736048499316931e-5,6.17883086034399e-5,7.929799008824666e-5,7.565806624373807e-8
177.00000000000009,0.4976513434856638,4.136596940684338,4.137562309439072,0.0009653687547332979,0.8962157346890781,0.8962141711924586,1.5634966195055e-6,0.01768787544730557,-0.0014348635713700693,0.017696343923851346,-0.0014422138554176346,8.468476545776121e-6,6.570556515025564e-5,7.889178736217784e-5,6.577214055107969e-5,8.121101634849114e-5,6.657540082405638e-8
178.00000000000009,0.23606198604021156,4.147899490079602,4.148367126948045,0.00046763686844375485,0.8961902531463227,0.8961886801152281,1.5730310946038273e-6,0.00854134057255249,-0.0006590507262287617,0.008546992181322446,-0.0006781666137437015,5.651608769956934e-6,6.549694779218219e-5,7.948197306832369e-5,6.55658933510619e-5,8.192222348256875e-5,6.894555887970277e-8
179.0000000000001,0.6731787502741258,4.129198706282995,4.130589601373404,0.0013908950904086836,0.8962626065805429,0.8962610423643154,1.564216227545323e-6,0.023558139338976884,-0.001958949312630381,0.023567568081352963,-0.0019545921354493967,9.428742376079574e-6,6.0827299787614904e-5,7.815572966061761e-5,6.090016443540607e-5,8.009389363198257e-5,7.286464779116599e-8
180.0000000000001,-0.12944525303700344,4.164501852557118,4.164334913685813,0.00016693887130436735,0.8962471924117683,0.8962456255644261,1.5668473422048024e-6,-0.004626148920471119,0.0004159112204389801,-0.0046256678164215605,0.0003868771490796107,4.811040495581245e-7,6.051776153175381e-5,7.768797909746249e-5,6.058049061205435e-5,7.938700559884131e-5,6.272908030054071e-8
181.0000000000001,0.049219916263609255,4.156722290968484,4.156961698383043,0.00023940741455863446,0.8963132931555777,0.8963117392060302,1.5539495474836684e-6,0.001827945753245315,-0.0001179788363575092,0.001829772375865883,-0.00013575726084434357,1.8266226205680778e-6,5.6476814320488854e-5,7.598957914982525e-5,5.6519008513437716e-5,7.716199343003726e-5,4.219419294886187e-8
182.0000000000001,0.6556860699321918,4.130787363159244,4.132315907871922,0.0015285447126780483,0.8964747751590109,0.8964732533993592,1.5217596516237109e-6,0.023028496813283526,-0.0019224095687848713,0.023036245855894335,-0.0019066272649795055,7.749042610808582e-6,4.823949504267514e-5,7.22461861694308e-5,4.825449301055249e-5,7.237165180788714e-5,1.4997967877353126e-8
183.00000000000014,0.27929100229552656,4.14708116797193,4.1478080115881735,0.0007268436162437553,0.8963960369602119,0.8963945113990387,1.5255611731657126e-6,0.01009849517115584,-0.000805984755067924,0.010102650821275613,-0.000809440724935661,4.15565011977273e-6,5.1415080545735766e-5,7.189764009889305e-5,5.138684693881611e-5,7.212948825151352e-5,2.823360691965685e-8
184.00000000000014,0.43230644868982065,4.1402530848665835,4.141224614650188,0.0009715297836043746,0.8963226807876662,0.8963211478975779,1.5328900883071483e-6,0.015468176978945168,-0.0012527168213787073,0.015474707101471202,-0.0012541093613589868,6.530122526033841e-6,5.4012964399331644e-5,7.243849477704128e-5,5.3949468970335555e-5,7.316009915682462e-5,6.349542899608898e-8
185.00000000000014,0.6271984138259016,4.131969517227615,4.133326910637147,0.001357393409532115,0.8963292262785311,0.8963276893526526,1.5369258784536655e-6,0.022080703708503516,-0.0018279088154498147,0.022089223564508584,-0.0018212253870146058,8.519856005067411e-6,5.275029878141638e-5,7.202798101586253e-5,5.2680632357142104e-5,7.290965535160209e-5,6.966642427427405e-8
186.00000000000014,0.8533892636472745,4.1225457573323485,4.124289610308206,0.0017438529758573296,0.8962485676794362,0.896247009470646,1.5582087902199504e-6,0.029329488089325916,-0.0024929355617694326,0.029340640173640662,-0.002479294854503839,1.1152084314746541e-5,5.5605041048842514e-5,7.289905289403436e-5,5.553431223094647e-5,7.420827249042843e-5,7.072881789604635e-8
187.00000000000014,0.2618836816671565,4.147193284288422,4.147711096182817,0.0005178118943955923,0.896110210221133,0.8961086154660289,1.5947551040840224e-6,0.009465304300992797,-0.0007368301930328484,0.009471483778064392,-0.0007536385424075819,6.179477071594289e-6,6.099324649557806e-5,7.518212880633143e-5,6.0928424967658486e-5,7.724626290581454e-5,6.482152791957671e-8
188.00000000000017,0.3260969890339535,4.14419884844915,4.144861817583602,0.0006629691344519628,0.8960999040426931,0.8960982937084708,1.6103342223017236e-6,0.011738299862138006,-0.0009267528379808538,0.011744853844206577,-0.0009402636756134012,6.553982068571718e-6,6.0162598761838916e-5,7.580667945780449e-5,6.011818817054314e-5,7.80057665027519e-5,4.441059129577367e-8
189.00000000000017,0.3658743022912121,4.142634788525121,4.1434547019744326,0.0008199134493116489,0.8961814718094817,0.8961798692494214,1.60256006032089e-6,0.013143538022138128,-0.0010511628932520663,0.013149550574367053,-0.001057412396809393,6.012552228925466e-6,5.516253010634072e-5,7.441225958056512e-5,5.513489465561456e-5,7.602817940445545e-5,2.763545072615543e-8
190.00000000000017,0.2126448521981541,4.1495141375406,4.1500488767081105,0.0005347391675103452,0.8961866604068687,0.8961850596395144,1.6007673542262069e-6,0.007713424861314009,-0.0006012628743220558,0.007717547913404829,-0.0006118649453064951,4.123052090820346e-6,5.4012392838148266e-5,7.362230981430748e-5,5.3980004500202235e-5,7.484930985099008e-5,3.2388337946031025e-8
191.00000000000017,0.7405847313807098,4.126953652977225,4.128537237141724,0.0015835841644991078,0.896211846782654,0.8962102544299666,1.5923526873740101e-6,0.025770980424874846,-0.0021647045650495895,0.025780500862963452,-0.0021511035416278803,9.520438088606031e-6,5.197608975374004e-5,7.256571718939256e-5,5.192625473170682e-5,7.343971562361438e-5,4.983502203322076e-8
192.0000000000002,0.26667139780129,4.147155756604562,4.147773609243354,0.0006178526387925487,0.8961424280755318,0.8961408236207649,1.6044547669347153e-6,0.009641353122601162,-0.0007605052701942483,0.00964631859689781,-0.000769812859435896,4.965474296647968e-6,5.4411539442274946e-5,7.303502922815231e-5,5.434678543250243e-5,7.411519793084252e-5,6.47540097725179e-8
193.0000000000002,0.6522370123648641,4.130377271211545,4.131720086106901,0.001342814895355815,0.8960929858390048,0.8960913702690386,1.6155699661402068e-6,0.022886986316723625,-0.001897535991295682,0.022896204193607182,-0.001892560776683431,9.217876883557685e-6,5.572423647214606e-5,7.363353421946495e-5,5.565240701794792e-5,7.499353918230717e-5,7.18294541981424e-8
194.0000000000002,1.0152406021105014,4.115797314492502,4.1178418705181805,0.0020445560256785456,0.8960748876309131,0.8960732628208428,1.6248100703775137e-6,0.03420603598740985,-0.0029693511185277075,0.03421849226186592,-0.0029490617353896604,1.2456274456069949e-5,5.5507760173486044e-5,7.3804195560204e-5,5.544130927642548e-5,7.527057862858273e-5,6.645089706056306e-8
195.0000000000002,0.5785316497561266,4.13289543122492,4.133986346990827,0.0010909157659071411,0.8958928943108719,0.8958912231431474,1.671167724537348e-6,0.02041425934969752,-0.001671120540149773,0.02042383196241609,-0.0016760129744454052,9.572612718569684e-6,6.2986259329438e-5,7.668978273631435e-5,6.293189451856477e-5,7.900915002730331e-5,5.436481087323834e-8
196.0000000000002,0.761120418826795,4.124900649542454,4.1263172236961925,0.0014165741537386367,0.8958002457450693,0.8957985429283348,1.7028167345056744e-6,0.02636171688121536,-0.0022067842158234353,0.026373055543062865,-0.002206892499885642,1.1338661847503512e-5,6.586349294118303e-5,7.892846230130347e-5,6.58336534647784e-5,8.18159475417e-5,2.983947640463247e-8
197.00000000000023,0.03358090492214392,4.156185820103066,4.1562099376285255,2.411752545938839e-5,0.895775294402674,0.8957735730628797,1.7213397942583697e-6,0.0012598188365348928,-5.508348375068849e-5,0.0012639411713445585,-8.521477478183056e-5,4.1223348096657356e-6,6.546381372801042e-5,7.994028751570162e-5,6.547189283581477e-5,8.288342218025438e-5,8.079107804349786e-9
198.00000000000023,0.3742582759966993,4.14114964248261,4.1419226978019354,0.0007730553193256995,0.8958492962739514,0.895847579873507,1.7164004443293024e-6,0.013411580352846062,-0.0010705924300243646,0.013418281368079776,-0.0010803361985429112,6.701015233713178e-6,6.0668792027999795e-5,7.886025492873593e-5,6.069795276579275e-5,8.114842063398979e-5,2.916073779295821e-8
199.00000000000023,0.7890867124297545,4.123974300078588,4.125639100235076,0.0016648001564876225,0.8959501482670008,0.8959484539952983,1.6942717024903686e-6,0.027273120186010878,-0.0023060887544775585,0.027283262231138652,-0.0022914866154676683,1.0142045127774224e-5,5.491262300648589e-5,7.65722708327368e-5,5.493548644963757e-5,7.789776723345219e-5,2.286344315168145e-8
200.00000000000023,0.6457109317096429,4.129691379412156,4.131005299116253,0.0013139197040965556,0.8958372487318218,0.8958355416945123,1.7070373095062763e-6,0.02263444680113844,-0.0018789196923000933,0.022643851251387494,-0.0018741328438761952,9.404450249054369e-6,5.932630284612947e-5,7.743376796103377e-5,5.932635757290941e-5,7.891110207227627e-5,5.4726779938297707e-11
201.00000000000026,0.35193723511104,4.141951462791087,4.142635925912079,0.0006844631209919072,0.8957239712296128,0.8957222443242506,1.7269053621538077e-6,0.012623181333728566,-0.0010034537811171645,0.012630193258775324,-0.0010164131595974788,7.0119250467574196e-6,6.343712299834166e-5,7.92168077443138e-5,6.342456070174523e-5,8.126222582692316e-5,1.256229659643668e-8
202.00000000000026,0.18638383144471013,4.149246950540715,4.1496474560608965,0.00040050552018122687,0.8957427019708438,0.8957409717238748,1.7302469690338995e-6,0.00675592605037987,-0.0005144213318722332,0.006760681311093517,-0.0005332060105494242,4.755260713647236e-6,6.12005805861297e-5,7.914330873919728e-5,6.119880298578989e-5,8.11713774350835e-5,1.777600339820072e-9
203.00000000000026,0.5357641178166337,4.13420545054259,4.135363279951061,0.0011578294084717555,0.8958280866145881,0.8958263678605362,1.7187540519714162e-6,0.018967347507111945,-0.0015546031927753388,0.01897511079810757,-0.0015530001781468951,7.763290995624339e-6,5.609420434788824e-5,7.739011115917429e-5,5.609764327272216e-5,7.88153210366976e-5,3.4389248339174866e-9
204.00000000000026,0.10425146173769323,4.153272422675974,4.153595102645841,0.00032267996986767855,0.8958228310124093,0.895821114388701,1.7166237082921754e-6,0.0038087364243841485,-0.0002805186947087531,0.0038115287746161974,-0.0002959962170008095,2.7923502320488167e-6,5.546499675942023e-5,7.65792859719553e-5,5.545390040692352e-5,7.770737295265953e-5,1.1096352496711226e-8
205.00000000000028,0.35050832757224576,4.1424564932072245,4.143275359354699,0.0008188661474743952,0.8958383871860216,0.8958366772968935,1.709889128065356e-6,0.012586693718194547,-0.0010103747680236747,0.012592191316830507,-0.001014322163077267,5.497598635960388e-6,5.386195218384915e-5,7.561223895978904e-5,5.382903615066104e-5,7.649632550051509e-5,3.291603318810756e-8
