Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Average Concentration (P2D) (c/c_max),Average Concentration (sP2D) (c/c_max),First Position Concentration (P2D) (c/c_max),First Position Concentration (sP2D) (c/c_max),Concentration Error (c/c_max),average Concentration Error (c/c_max),Concentration Error Percentage (%),average Concentration Error Percentage (%),Negative Stress (P2D) (σ/E),Negative Stress (sP2D) (σ/E),Negative Stress Error (σ/E),average Negative Stress Error (σ/E),Negative Stress Error Percentage (%),average Negative Stress Error Percentage (%),Positive Stress (P2D) (σ/E),Positive Stress (sP2D) (σ/E),Positive Stress Error (σ/E),average Positive Stress Error (σ/E),Positive Stress Error Percentage (%),average Positive Stress Error Percentage (%),Current (A)
30.0,3.9050975524776055,3.9158326070133915,0.010735054535786048,0.00827824680432259,0.2748984984760534,0.21228580352729162,0.8865130296193061,0.8863901593339013,0.8902830774216773,0.8918550722288084,-0.00012287028540480804,0.0004782413234142644,-0.013859952566920764,0.05983579227568604,0.0009238522176640618,0.0010610462825192378,0.000137194064855176,0.00012526121357467443,14.850217624856487,70.97571353421924,0.00040202798171765937,0.0004919811398964326,8.995315817877323e-5,5.011435910590469e-5,22.374850077462153,28.811528674190974,9.31725
31.0,3.92452499507375,3.9306679060324234,0.006142910958673475,0.00827824680432259,0.15652622843234146,0.21228580352729162,0.8839505498921391,0.8837901919260446,0.8886318119053638,0.8906238465138608,-0.00016035796609448205,0.0004782413234142644,-0.018141056206599924,0.05983579227568604,0.0011113787286948032,0.0012872496677861975,0.00017587093909139434,0.00012526121357467443,15.824573077616499,70.97571353421924,0.00047323967727470455,0.0005824258204631431,0.00010918614318843853,5.011435910590469e-5,23.072060190984057,28.811528674190974,7.4115
32.0,4.006810827895863,4.006250913112742,-0.000559914783120341,0.00827824680432259,-0.013974075821652273,0.21228580352729162,0.8846555378962069,0.8845158357350532,0.8887863114387696,0.8906904716344342,-0.0001397021611536653,0.0004782413234142644,-0.015791701421537473,0.05983579227568604,0.0009640056049254862,0.001113677773389155,0.0001496721684636688,0.00012526121357467443,15.52606828206542,70.97571353421924,0.0004892325413081178,0.00059435816603733,0.00010512562472921212,5.011435910590469e-5,21.487864328919237,28.811528674190974,2.891295
33.0,4.127771636438192,4.121807447537219,-0.005964188900972722,0.00827824680432259,-0.14448931351539482,0.21228580352729162,0.8857731743416294,0.8856490310476596,0.8894529775210206,0.891235410338663,-0.00012414329396981394,0.0004782413234142644,-0.014015246517494303,0.05983579227568604,0.0008318285551171895,0.0009602156134090344,0.00012838705829184497,0.00012526121357467443,15.434317264301848,70.97571353421924,0.00048095105800274125,0.0005752035923028591,9.42525343001179e-5,5.011435910590469e-5,19.597115492691294,28.811528674190974,-0.640035
34.0,4.167769895744639,4.162250949716103,-0.005518946028535865,0.00827824680432259,-0.13241964327663094,0.21228580352729162,0.8877767819900171,0.887670219590822,0.8909876686908154,0.8925600412542709,-0.00010656239919504262,0.0004782413234142644,-0.012003287465591874,0.05983579227568604,0.0006715319101518321,0.0007748360904957325,0.00010330418034390043,0.00012526121357467443,15.383361353676186,70.97571353421924,0.0004441228182989032,0.0005189538138530269,7.483099555412369e-5,5.011435910590469e-5,16.849167048147702,28.811528674190974,-1.671615
35.0,4.172087825324446,4.168625857716419,-0.0034619676080271944,0.00827824680432259,-0.08297926009642358,0.21228580352729162,0.8897032848394016,0.8896083993604537,0.8926057232200114,0.8940344880475971,-9.488547894798138e-5,0.0004782413234142644,-0.010664845298970538,0.05983579227568604,0.0005430253783658955,0.0006297613231503945,8.673594478449901e-5,0.00012526121357467443,15.972723972037919,70.97571353421924,0.0003950601962135696,0.000447135864683182,5.2075668469612406e-5,5.011435910590469e-5,13.18170470442947,28.811528674190974,-1.62882
36.0,4.1596187286505435,4.15843196999114,-0.0011867586594034307,0.00827824680432259,-0.028530467257234342,0.21228580352729162,0.8910506148903682,0.8909636639987811,0.8937549082224823,0.895090122111472,-8.695089158705649e-5,0.0004782413234142644,-0.00975824382296786,0.05983579227568604,0.00045682278076792103,0.0005324547973714826,7.563201660356153e-5,0.00012526121357467443,16.556095665024365,70.97571353421924,0.00034872282217978447,0.0003798167204199109,3.1093898240126426e-5,5.011435910590469e-5,8.916507972081027,28.811528674190974,-1.09512
37.0,4.179992370137226,4.178486030615331,-0.0015063395218950504,0.00827824680432259,-0.03603689644643055,0.21228580352729162,0.8918806811382359,0.8917995716488141,0.8944480512333928,0.8957003512940446,-8.110948942186003e-5,0.0004782413234142644,-0.009094208579374818,0.05983579227568604,0.0004009735467926924,0.0004678416867764818,6.686813998378941e-5,0.00012526121357467443,16.676446742847343,70.97571353421924,0.00031071759700733995,0.0003258328281762144,1.5115231168874468e-5,5.011435910590469e-5,4.864620257898496,28.811528674190974,-1.548855
38.0,4.359064038701659,4.339793831219045,-0.019270207482613877,0.00827824680432259,-0.4420721354750613,0.21228580352729162,0.892556928267631,0.8924804416663272,0.8950205039129069,0.8962010595406642,-7.648660130377127e-5,0.0004782413234142644,-0.008569380717510598,0.05983579227568604,0.0003562476664138209,0.0004159632564362705,5.971559002244958e-5,0.00012526121357467443,16.76238068408379,70.97571353421924,0.0002780843353717658,0.00028201724739392915,3.9329120221633595e-6,5.011435910590469e-5,1.4142875099043324,28.811528674190974,-11.10555
39.0,4.3111173036575945,4.301375247192809,-0.009742056464785875,0.00827824680432259,-0.2259752119600322,0.21228580352729162,0.895282865816948,0.8952174905612708,0.8972719141207176,0.8983409658554667,-6.53752556772913e-5,0.0004782413234142644,-0.007302189975191383,0.05983579227568604,0.0001925234304088265,0.00023942623718148958,4.6902806772663086e-5,0.00012526121357467443,24.36212915646903,70.97571353421924,0.0002104264797758379,0.00019121908136338702,-1.920739841245088e-5,5.011435910590469e-5,-9.127842861274894,28.811528674190974,-6.95565
40.0,4.091297937222989,4.099486619734716,0.008188682511726775,0.00827824680432259,0.20014877032604786,0.21228580352729162,0.8980930756706811,0.8980384525075944,0.8996829089090775,0.9006271375995616,-5.462316308668669e-5,0.0004782413234142644,-0.006082127183298347,0.05983579227568604,3.97617148389969e-5,7.389758223192111e-5,3.413586739292421e-5,0.00012526121357467443,85.85109452936607,70.97571353421924,0.00013096065152549965,8.797158302961664e-5,-4.2989068495883015e-5,5.011435910590469e-5,-32.825942750836504,28.811528674190974,1.372995
41.0,4.049494305002434,4.059095162138177,0.009600857135742658,0.00827824680432259,0.23708780436812807,0.21228580352729162,0.8973568255918173,0.897302583910135,0.8990656940738936,0.8999570828413554,-5.424168168233212e-5,0.0004782413234142644,-0.006044605683648654,0.05983579227568604,9.109665118094646e-5,0.00012281606455150695,3.171941337056049e-5,0.00012526121357467443,34.819516370097745,70.97571353421924,0.0001107729991267928,7.139454437467525e-5,-3.9378454752117556e-5,5.011435910590469e-5,-35.548784507535316,28.811528674190974,2.94903
42.0,4.0457161635485965,4.053395777489145,0.007679613940548613,0.00827824680432259,0.1898208779385214,0.21228580352729162,0.8954155423574757,0.8953598474053875,0.8972753212188425,0.8981390579113595,-5.569495208812558e-5,0.0004782413234142644,-0.006220011765876916,0.05983579227568604,0.00019153168652587504,0.00022306293467798293,3.153124815210789e-5,0.00012526121357467443,16.462679739338153,70.97571353421924,0.00013042893740152994,0.0001102544701250011,-2.0174467276528845e-5,5.011435910590469e-5,-15.467784740453,28.811528674190974,3.00762
