Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Average Concentration (P2D) (c/c_max),Average Concentration (sP2D) (c/c_max),First Position Concentration (P2D) (c/c_max),First Position Concentration (sP2D) (c/c_max),Concentration Error (c/c_max),average Concentration Error (c/c_max),Concentration Error Percentage (%),average Concentration Error Percentage (%),Negative Stress (P2D) (σ/E),Negative Stress (sP2D) (σ/E),Negative Stress Error (σ/E),average Negative Stress Error (σ/E),Negative Stress Error Percentage (%),average Negative Stress Error Percentage (%),Positive Stress (P2D) (σ/E),Positive Stress (sP2D) (σ/E),Positive Stress Error (σ/E),average Positive Stress Error (σ/E),Positive Stress Error Percentage (%),average Positive Stress Error Percentage (%),Current (A)
3070.0000000001414,3.8874291746771914,3.8941941981288783,0.006765023451686947,0.004789678361275263,0.17402306634303397,0.12282049375845745,0.7116246902905108,0.7113691127234191,0.7475543896611424,0.7491258676904379,0.00025557756709171375,0.0002695050960678391,0.03591465706275281,0.04374564635915747,0.0005104744025341421,0.000513692286155511,3.2178836213689116e-6,8.375323447382842e-6,0.6303712008661765,4.752992996964966,0.00044717948650342844,0.00046484567312948745,1.766618662605901e-5,2.4572738580798122e-5,3.9505807308367147,45.1360994375399,3.137502053169574
3071.0000000001414,3.886061883945497,3.892909717894854,0.006847833949357174,0.004789678361275263,0.1762152573443994,0.12282049375845745,0.7114717372816607,0.7112162475832828,0.7474322424512032,0.7489903887565835,0.0002554896983778532,0.0002695050960678391,0.0359100277621722,0.04374564635915747,0.0005099663623483342,0.0005125681736916993,2.601811343365076e-6,8.375323447382842e-6,0.5101927372982102,4.752992996964966,0.00044693450545309156,0.0004647342990708747,1.7799793617783127e-5,2.4572738580798122e-5,3.982640275164729,45.1360994375399,3.194324369775068
3072.000000000142,3.8878375557649543,3.894554806833161,0.006717251068206753,0.004789678361275263,0.1727760219365723,0.12282049375845745,0.711375646845433,0.7111202465831605,0.7473557794243137,0.7489015129534681,0.0002554002622724427,0.0002695050960678391,0.03590230610297176,0.04374564635915747,0.0005060124097802276,0.0005080949736367482,2.0825638565206495e-6,8.375323447382842e-6,0.41156379097997875,4.752992996964966,0.0004459706016063114,0.00046363815324257135,1.7667551636259965e-5,2.4572738580798122e-5,3.9615955788620156,45.1360994375399,3.110310594602195
3073.000000000142,3.889652487724458,3.8962221916380644,0.0065697039136063395,0.004789678361275263,0.16890207889625064,0.12282049375845745,0.7112676154975678,0.7110122935276626,0.7472694538202936,0.7488032159914129,0.00025532196990518674,0.0002695050960678391,0.0358967517066802,0.04374564635915747,0.0005028823531223634,0.0005044660556063647,1.5837024840012958e-6,8.375323447382842e-6,0.31492504641854924,4.752992996964966,0.00044509720627815177,0.00046258774370997856,1.7490537431826794e-5,2.4572738580798122e-5,3.9295994639194713,45.1360994375399,3.0250950891193207
3074.000000000142,3.891320077159027,3.8977849203852113,0.006464843226184236,0.004789678361275263,0.16613496443356274,0.12282049375845745,0.7111875655842493,0.7109323397802833,0.7472058760878628,0.7487278707642391,0.00025522580396608596,0.0002695050960678391,0.03588727029506131,0.04374564635915747,0.0004982092507032027,0.0004993166216788617,1.1073709756590205e-6,8.375323447382842e-6,0.22227025574013534,4.752992996964966,0.0004437465644949715,0.00046087061278489677,1.712404828992526e-5,2.4572738580798122e-5,3.858970335784833,45.1360994375399,2.9497044840471163
3075.0000000001423,3.886988179942822,3.893867516283645,0.006879336340822828,0.004789678361275263,0.17698372164651202,0.12282049375845745,0.7111216022993395,0.7108664822738366,0.747153711753822,0.7486641398414937,0.00025512002550287516,0.0002695050960678391,0.035875724303406124,0.04374564635915747,0.000492879448981604,0.0004935288957893838,6.49446807779821e-7,8.375323447382842e-6,0.1317658525064738,4.752992996964966,0.00044201455183309524,0.00045863966676580945,1.662511493271421e-5,2.4572738580798122e-5,3.7612143907406597,45.1360994375399,3.1473011599867875
3076.0000000001423,3.886650602402916,3.893549652066321,0.006899049663405155,0.004789678361275263,0.17750629961797512,0.12282049375845745,0.7110052688582006,0.7107502328592328,0.7470603013256595,0.7485589703952703,0.00025503599896781193,0.0002695050960678391,0.03586977623631015,0.04374564635915747,0.0004906384921933265,0.0004908010861354517,1.6259394212514e-7,8.375323447382842e-6,0.033139255217887194,4.752992996964966,0.00044105194039083235,0.0004574076621655128,1.6355721774680458e-5,2.4572738580798122e-5,3.7083436840085207,45.1360994375399,3.160848479932561
3077.0000000001423,3.890366628369296,3.8968956270037136,0.006528998634417693,0.004789678361275263,0.16782476455578732,0.12282049375845745,0.7108451228406382,0.7105901368978061,0.746931103384558,0.7484181698327079,0.00025498594283202003,0.0002695050960678391,0.035870815546016545,0.04374564635915747,0.0004909294775368422,0.0004906078181298106,3.216594070315406e-7,8.375323447382842e-6,0.06552049158779662,4.752992996964966,0.00044109014130635095,0.0004574945121209103,1.640437081455937e-5,2.4572738580798122e-5,3.719051794260353,45.1360994375399,2.985591686300576
3078.000000000143,3.8870048284995473,3.8938259227035,0.006821094203952605,0.004789678361275263,0.17548458272910525,0.12282049375845745,0.7107385252570526,0.7104835941728396,0.7468455587503616,0.7483220550084047,0.00025493108421303923,0.0002695050960678391,0.03586847696497645,0.04374564635915747,0.000487999013387733,0.0004872848387756305,7.141746121025212e-7,8.375323447382842e-6,0.14634755245602993,4.752992996964966,0.0004405324500911337,0.00045681811300222574,1.6285662911092065e-5,2.4572738580798122e-5,3.6968134601033418,45.1360994375399,3.1344127103848063
3079.000000000143,3.885087812983365,3.8920701052574205,0.006982292274055446,0.004789678361275263,0.17972032062497276,0.12282049375845745,0.7106259188121646,0.7103710319099634,0.7467547209738556,0.7482211739915503,0.00025488690220121235,0.0002695050960678391,0.035867943379727055,0.04374564635915747,0.0004854712985299641,0.00048439218543565744,1.0791130943066732e-6,8.375323447382842e-6,0.22228154322908306,4.752992996964966,0.0004399942776613252,0.00045614167395021917,1.6147396288893946e-5,2.4572738580798122e-5,3.6699105212734167,45.1360994375399,3.2189175236679612
