Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),Voltage Error Percentage (%),Concentration (P2D) (mol/m³),Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),Concentration Error Percentage (%),Stress (P2D) (Pa),Stress (sP2D) (Pa),Stress Error (Pa),Stress Error Percentage (%),Current (A)
39.0,4.146421330321063,4.1464121344148115,-9.195906251591168e-6,-0.0002217793494439485,29745.226678298983,29746.680618450864,1.4539401518813975,0.004887978053104361,1.359041183929668e6,1.3433931865344008e6,-15647.997395267244,-1.1513997942300067,0.28171265499925047
40.0,4.115737931135037,4.117250671405708,0.0015127402706713866,0.03675501929381115,29744.780763175866,29746.24401181229,1.463248636424396,0.004919345844484765,1.3332903812059152e6,1.3178033285432693e6,-15487.052662645932,-1.1615663685084436,1.0142348909358267
41.0,4.085009915647538,4.088435689428647,0.00342577378110942,0.08386206770238358,29749.018977000425,29750.47565903165,1.4566820312247728,0.004896571656198019,1.2185748966391645e6,1.203548334875802e6,-15026.561763362493,-1.233125826307913,1.9254034967122573
42.0,4.145471786333264,4.145455183684045,-1.6602649218988574e-5,-0.0004005008374131014,29739.37455811496,29740.86327635444,1.4887182394813863,0.005005882812270377,1.3841077018691222e6,1.3687554277308108e6,-15352.27413831139,-1.109182046858017,0.2825599330410956
43.0,4.114761413866243,4.116269100409908,0.0015076865436647324,0.03664092257169548,29738.9667718746,29740.463328247966,1.496556373367639,0.0050323078970685555,1.3574634542462237e6,1.3422848157482801e6,-15178.638497943524,-1.1181618518320968,1.0172816954432202
44.0,4.0840079939569085,4.087433864632373,0.003425870675464182,0.08388501395035049,29743.2534120779,29744.74344215715,1.4900300792505732,0.005009640534634701,1.241665005133448e6,1.226930419052305e6,-14734.586081143003,-1.1866796616015929,1.9311806360133528
45.0,4.144559965586977,4.144533845773804,-2.611981317279799e-5,-0.0006302192124055503,29733.615845740092,29735.134924742382,1.5190790022898,0.005108961554393113,1.4069554624761657e6,1.3919402859300103e6,-15015.176546155475,-1.0672105085494017,0.28340674171110647
46.0,4.11381933041907,4.11532159406791,0.0015022636488399854,0.03651749209625478,29733.241381014755,29734.767045119104,1.5256641043488344,0.0051311731701172685,1.379520333513009e6,1.3646877951458844e6,-14832.538367124507,-1.0751953419456166,1.0203267717023665
47.0,4.083038332691332,4.0864622026866435,0.0034238699953110796,0.08385593561288555,29737.571962263875,29739.091294940903,1.5193326770277054,0.005109134931916079,1.2627344409511983e6,1.248327054863218e6,-14407.386087980354,-1.1409672232530137,1.9369544217151031
48.0,4.143681911111571,4.1436460387208776,-3.5872390693469924e-5,-0.0008657129447430706,29727.93716528364,29729.482892164473,1.545726880831353,0.005199576654906471,1.4278695845682356e6,1.4132207140965941e6,-14648.870471641421,-1.0259249605117824,0.28425304757872677
49.0,4.112908166040617,4.114403104569306,0.0014949385286895378,0.03634748135231704,29727.592001539786,29729.14328634495,1.5512848051657784,0.0052183332073631366,1.3997290123985773e6,1.3852680464174543e6,-14460.965981123038,-1.0331261160574723,1.0233699994988694
50.0,4.082097699692537,4.085519216184423,0.0034215164918860452,0.0838176041730641,29731.962759541137,29733.508011421134,1.5452518799975223,0.005197275041997163,1.2820355197320129e6,1.2679794950608807e6,-14056.02467113221,-1.096383403953611,1.942724625878335
